model_entrez,model_symbol,human_entrez,human_symbol,species
36244,CG9003,222235,FBXL13,fly
35875,CG8272,222235,FBXL13,fly
40548,Skp2,222235,FBXL13,fly
42013,CG14891,222235,FBXL13,fly
43475,FipoQ,222235,FBXL13,fly
43344,CG5003,222235,FBXL13,fly
36209,Fpps,2224,FDPS,fly
37161,Hs3st-A,222537,HS3ST5,fly
33231,Tspo,222642,TSPO2,fly
36703,unc-5,222643,UNC5CL,fly
38028,mri,222658,KCTD20,fly
38251,Tmhs,222662,LHFPL5,fly
43267,CG6066,222698,NKAPL,fly
3346145,CG33557,222894,FERD3L,fly
34379,Hand,222894,FERD3L,fly
37655,twi,222894,FERD3L,fly
37027,HLH54F,222894,FERD3L,fly
41411,Fer3,222894,FERD3L,fly
39461,Ent3,222962,SLC29A4,fly
35407,CG8665,223,ALDH9A1,fly
43244,CG31075,223,ALDH9A1,fly
31628,CG14435,223082,ZNRF2,fly
36203,dare,2232,FDXR,fly
43757,FeCH,2235,FECH,fly
36887,Fen1,2237,FEN1,fly
35407,CG8665,224,ALDH3A2,fly
43244,CG31075,224,ALDH3A2,fly
43772,ABCD,225,ABCD2,fly
31877,Erk7,225689,MAPK15,fly
43183,Ald1,226,ALDOA,fly
43189,Ald2,226,ALDOA,fly
39013,dally,2262,GPC5,fly
318995,Fum4,2271,FH,fly
31605,Fum1,2271,FH,fly
31606,Fum2,2271,FH,fly
39281,Fum3,2271,FH,fly
43331,btz,22794,CASC3,fly
44279,arr,22795,NID2,fly
41870,Cog2,22796,COG2,fly
3885647,Mitf,22797,TFEC,fly
37214,Fkbp12,2280,FKBP1A,fly
32661,if,22801,ITGA11,fly
36692,scb,22801,ITGA11,fly
36693,ItgaPS4,22801,ITGA11,fly
37732,ItgaPS5,22801,ITGA11,fly
33964,Rat1,22803,XRN2,fly
31610,CG14440,22806,IKZF3,fly
31609,CG14442,22806,IKZF3,fly
31610,CG14440,22807,IKZF2,fly
31609,CG14442,22807,IKZF2,fly
37214,Fkbp12,2281,FKBP1B,fly
39862,zetaCOP,22818,COPZ1,fly
43717,gammaCOP,22820,COPG1,fly
32754,raskol,22821,RASA3,fly
39158,RasGAP1,22821,RASA3,fly
37069,Pcl,22823,MTF2,fly
39557,Hsc70Cb,22824,HSPA4L,fly
42812,CG10375,22826,DNAJC8,fly
38173,hfp,22827,PUF60,fly
37411,CG4266,22828,SCAF8,fly
34278,CG3841,22829,NLGN4Y,fly
34193,Glt,22829,NLGN4Y,fly
34194,CG9287,22829,NLGN4Y,fly
37572,gas,22829,NLGN4Y,fly
34279,CG4382,22829,NLGN4Y,fly
36779,Jhedup,22829,NLGN4Y,fly
36780,Jhe,22829,NLGN4Y,fly
34195,CG9289,22829,NLGN4Y,fly
40906,alpha-Est4,22829,NLGN4Y,fly
40907,alpha-Est3,22829,NLGN4Y,fly
41330,CG4757,22829,NLGN4Y,fly
40902,alpha-Est6,22829,NLGN4Y,fly
40899,alpha-Est8,22829,NLGN4Y,fly
39392,Est-6,22829,NLGN4Y,fly
40901,alpha-Est7,22829,NLGN4Y,fly
40905,alpha-Est5,22829,NLGN4Y,fly
40897,alpha-Est9,22829,NLGN4Y,fly
40896,alpha-Est10,22829,NLGN4Y,fly
39393,Est-P,22829,NLGN4Y,fly
40909,alpha-Est1,22829,NLGN4Y,fly
40908,alpha-Est2,22829,NLGN4Y,fly
31265,dwg,22834,ZNF652,fly
41831,CG6654,22834,ZNF652,fly
32850,Rip11,22841,RAB11FIP2,fly
31683,Pdp,22843,PPM1E,fly
35126,CG10376,22843,PPM1E,fly
36856,CG8311,22845,DOLK,fly
39018,orb2,22849,CPEB3,fly
35395,CG8679,22852,ANKRD26,fly
7354405,CG42391,22852,ANKRD26,fly
32497,CG9220,22856,CHSY1,fly
32538,CG8565,22858,CILK1,fly
38890,nmo,22858,CILK1,fly
41403,CG14715,2286,FKBP2,fly
34987,mtgo,22862,FNDC3A,fly
43438,Atg14,22863,ATG14,fly
36952,cnk,22866,CNKSR2,fly
318867,CG31643,22868,FASTKD2,fly
37144,zda,2287,FKBP3,fly
38714,fmt,22870,PPP6R1,fly
34195,CG9289,22871,NLGN1,fly
34278,CG3841,22871,NLGN1,fly
34193,Glt,22871,NLGN1,fly
34279,CG4382,22871,NLGN1,fly
34194,CG9287,22871,NLGN1,fly
36779,Jhedup,22871,NLGN1,fly
36780,Jhe,22871,NLGN1,fly
37572,gas,22871,NLGN1,fly
40909,alpha-Est1,22871,NLGN1,fly
39393,Est-P,22871,NLGN1,fly
40908,alpha-Est2,22871,NLGN1,fly
40902,alpha-Est6,22871,NLGN1,fly
40899,alpha-Est8,22871,NLGN1,fly
40907,alpha-Est3,22871,NLGN1,fly
40906,alpha-Est4,22871,NLGN1,fly
40897,alpha-Est9,22871,NLGN1,fly
40905,alpha-Est5,22871,NLGN1,fly
40896,alpha-Est10,22871,NLGN1,fly
41330,CG4757,22871,NLGN1,fly
39392,Est-6,22871,NLGN1,fly
40901,alpha-Est7,22871,NLGN1,fly
35877,Sec31,22872,SEC31A,fly
32629,CG9784,22876,INPP5F,fly
37517,Synj,22876,INPP5F,fly
36911,CG6805,22876,INPP5F,fly
42545,CG7956,22876,INPP5F,fly
35402,Mondo,22877,MLXIP,fly
40140,l(3)76BDm,22878,TRAPPC8,fly
33689,Mon1,22879,MON1B,fly
36139,dgo,22881,ANKRD6,fly
43824,Cals,22883,CLSTN1,fly
42218,Wdr37,22884,WDR37,fly
261629,Unc-115a,22885,ABLIM3,fly
41178,Unc-115b,22885,ABLIM3,fly
43611,CG2218,22888,UBOX5,fly
41860,Fkbp39,2289,FKBP5,fly
42687,wge,22893,BAHD1,fly
42900,Dis3,22894,DIS3,fly
41459,GCC185,22897,CEP164,fly
31800,Crag,22898,DENND3,fly
43183,Ald1,229,ALDOB,fly
43189,Ald2,229,ALDOB,fly
246425,CG30059,22901,ARSG,fly
317903,CG32191,22901,ARSG,fly
36487,CG18278,22901,ARSG,fly
39994,CG7402,22901,ARSG,fly
39991,CG7408,22901,ARSG,fly
43277,CG31064,22902,RUFY3,fly
43271,CG6051,22902,RUFY3,fly
33024,CG17068,22903,BTBD3,fly
32000,BTBD9,22903,BTBD3,fly
42089,lute,22903,BTBD3,fly
32273,sno,22904,SBNO2,fly
34870,CG3491,22904,SBNO2,fly
38846,lqf,22905,EPN2,fly
38137,Sac1,22908,SACM1L,fly
37801,CG2812,22911,WDR47,fly
42166,Cbp20,22916,NCBP2,fly
33622,CG2955,22919,MAPRE1,fly
319019,Mst27D,22919,MAPRE1,fly
317999,CG32371,22919,MAPRE1,fly
37179,CG18190,22919,MAPRE1,fly
35584,Eb1,22919,MAPRE1,fly
32071,Kap3,22920,KIFAP3,fly
39675,MsrA,22921,MSRB2,fly
33622,CG2955,22924,MAPRE3,fly
317999,CG32371,22924,MAPRE3,fly
319019,Mst27D,22924,MAPRE3,fly
37179,CG18190,22924,MAPRE3,fly
35584,Eb1,22924,MAPRE3,fly
32817,CrebB,22926,ATF6,fly
35480,Atf6,22926,ATF6,fly
39682,CrebA,22926,ATF6,fly
32453,PPYR1,22927,HABP4,fly
34885,vig,22927,HABP4,fly
43016,vig2,22927,HABP4,fly
36587,Sps1,22928,SEPHS2,fly
34397,Sps2,22928,SEPHS2,fly
36587,Sps1,22929,SEPHS1,fly
34397,Sps2,22929,SEPHS1,fly
33338,CG31935,22930,RAB3GAP1,fly
42414,Sirt2,22933,SIRT2,fly
246599,Rpi,22934,RPIA,fly
40171,Su(Tpl),22936,ELL2,fly
35529,SCAP,22937,SCAP,fly
31840,Bx42,22938,SNW1,fly
40242,kin17,22944,KIN,fly
36308,CCT5,22948,CCT5,fly
34709,Sfmbt,22955,SCMH1,fly
43288,l(3)mbt,22955,SCMH1,fly
31955,Hk,22977,AKR7A3,fly
39305,CG6083,22977,AKR7A3,fly
41454,CG3397,22977,AKR7A3,fly
41452,CG18547,22977,AKR7A3,fly
32822,CG32549,22978,NT5C2,fly
35984,CG1814,22978,NT5C2,fly
35865,stmA,22979,EFR3B,fly
38897,Nulp1,22980,TCF25,fly
33757,Bsg25D,22981,NINL,fly
252479,DIP2,22982,DIP2C,fly
39686,dop,22983,MAST1,fly
40560,CG32944,22983,MAST1,fly
42899,CG5728,22984,PDCD11,fly
35173,Acn,22985,ACIN1,fly
31204,pcx,22990,PCNX1,fly
36010,dila,22994,CEP131,fly
44052,Shc,22995,CEP152,fly
42150,Rim,22999,RIMS1,fly
32112,CG1703,23,ABCF1,fly
43183,Ald1,230,ALDOC,fly
43189,Ald2,230,ALDOC,fly
38471,FoxL1,2300,FOXL1,fly
33819,bchs,23001,WDFY3,fly
31075,DAAM,23002,DAAM1,fly
33204,Plc21C,23007,PLCH1,fly
32601,sl,23007,PLCH1,fly
3355163,Rab21,23011,RAB21,fly
40165,trc,23012,STK38L,fly
44205,spen,23013,SPEN,fly
37524,GM130,23015,GOLGA8A,fly
36766,Rrp42,23016,EXOSC7,fly
5740252,Not1,23019,CNOT1,fly
39737,l(3)72Ab,23020,SNRNP200,fly
43814,bt,23022,PALLD,fly
40792,Dmtn,23023,TMCC1,fly
43809,Slip1,23024,PDZRN3,fly
40217,Su(var)3-3,23028,KDM1A,fly
40374,croc,2303,FOXC2,fly
33837,lid,23030,KDM4B,fly
40560,CG32944,23031,MAST3,fly
39686,dop,23031,MAST3,fly
37176,CG15099,23033,DOP1A,fly
39034,smg,23034,SAMD4A,fly
37073,adp,23038,WDTC1,fly
118436,Ranbp16,23039,XPO7,fly
32205,Pits,23040,MYT1L,fly
326157,mon2,23041,MON2,fly
33108,CG1486,23042,PDXDC1,fly
44030,msn,23043,TNIK,fly
36286,pds5,23047,PDS5B,fly
38534,Cip4,23048,FNBP1,fly
31625,nonC,23049,SMG1,fly
50356,CG34401,23053,ZSWIM8,fly
42987,Nmnat,23057,NMNAT2,fly
33142,Cluap1,23059,CLUAP1,fly
37631,fd59A,2306,FOXD2,fly
44027,sbb,23060,ZNF609,fly
31902,Gga,23062,GGA2,fly
34425,Wdfy2,23062,GGA2,fly
34505,Stam,23062,GGA2,fly
39093,CG3529,23062,GGA2,fly
31187,wapl,23063,WAPL,fly
31934,CG2990,23064,SETX,fly
36550,CG6701,23064,SETX,fly
36922,CG6967,23064,SETX,fly
40933,EMC1,23065,EMC1,fly
34403,Cand1,23066,CAND2,fly
30971,G9a,23067,SETD1B,fly
32301,Set2,23067,SETD1B,fly
41303,CG4565,23067,SETD1B,fly
31355,CG6379,23070,CMTR1,fly
32588,CG9911,23071,ERP44,fly
40883,CG10029,23071,ERP44,fly
318872,CG34126,23074,UHRF1BP1L,fly
44391,Nnp-1,23076,RRP1B,fly
53434,c12.2,23078,VWA8,fly
32315,CG11178,23080,AVL9,fly
318918,Kdm4B,23081,KDM4C,fly
35744,Kdm4A,23081,KDM4C,fly
40562,srl,23082,PPRC1,fly
35770,CG12769,23090,ZNF423,fly
34032,RapGAP1,23094,SIPA1L3,fly
34785,Sec71,23096,IQSEC2,fly
36337,garz,23096,IQSEC2,fly
40327,siz,23096,IQSEC2,fly
39157,Cdk8,23097,CDK19,fly
38895,Sarm,23098,SARM1,fly
32266,CG4318,23099,ZBTB43,fly
39228,klu,23099,ZBTB43,fly
39304,Akr1B,231,AKR1B1,fly
37787,CG4882,23107,MRPS27,fly
34032,RapGAP1,23108,RAP1GAP2,fly
40582,spartin,23111,SPART,fly
43901,chb,23116,TOGARAM1,fly
32610,CG4301,23120,ATP10B,fly
32609,CG9981,23120,ATP10B,fly
34736,CG31729,23120,ATP10B,fly
43901,chb,23122,CLASP2,fly
43766,PlexB,23129,PLXND1,fly
43832,PlexA,23129,PLXND1,fly
38344,Atg2,23130,ATG2A,fly
37860,CG4049,23132,RAD54L2,fly
34377,Utx,23135,KDM6B,fly
37205,cora,23136,EPB41L3,fly
34398,CG5022,23136,EPB41L3,fly
41656,yrt,23136,EPB41L3,fly
326215,SMC5,23137,SMC5,fly
39686,dop,23139,MAST2,fly
40560,CG32944,23139,MAST2,fly
33110,fliI,2314,FLII,fly
32732,Ankle2,23141,ANKLE2,fly
40231,SCCRO4,23142,DCUN1D4,fly
39685,SCCRO,23142,DCUN1D4,fly
38968,ZC3H3,23144,ZC3H3,fly
36409,Nacalpha,23148,NACAD,fly
261329,CG8176,23149,FCHO1,fly
53560,cic,23152,CIC,fly
40796,Neurochondrin,23154,NCDN,fly
42438,Sep2,23157,SEPTIN6,fly
43905,syd,23162,MAPK8IP3,fly
31902,Gga,23163,GGA3,fly
34425,Wdfy2,23163,GGA3,fly
34505,Stam,23163,GGA3,fly
34850,osp,23164,MPRIP,fly
33002,Nup205,23165,NUP205,fly
35865,stmA,23167,EFR3A,fly
31272,CG12498,23168,RTF1,fly
318905,tplus3b,23168,RTF1,fly
318904,tplus3a,23168,RTF1,fly
43281,CG5984,2317,FLNB,fly
35732,TTLL12,23170,TTLL12,fly
33824,Gpdh1,23171,GPD1L,fly
37672,Gpdh2,23171,GPD1L,fly
42624,Gpdh3,23171,GPD1L,fly
42943,CG13630,23173,METAP1,fly
35177,CG10492,23174,ZCCHC14,fly
35790,Lpin,23175,LPIN1,fly
42438,Sep2,23176,SEPTIN8,fly
37824,Pask,23178,PASK,fly
48986,boca,23184,MESD,fly
38399,Larp4B,23185,LARP4B,fly
53567,larp,23185,LARP4B,fly
41134,CG16779,23186,RCOR1,fly
38321,dos,23187,PHLDB1,fly
36668,Kank,23189,KANK1,fly
32425,Flo2,2319,FLOT2,fly
41861,Sra-1,23191,CYFIP1,fly
33283,Atg4a,23192,ATG4B,fly
32824,CG15056,23194,FBXL7,fly
36244,CG9003,23194,FBXL7,fly
35875,CG8272,23194,FBXL7,fly
40548,Skp2,23194,FBXL7,fly
42013,CG14891,23194,FBXL7,fly
43475,FipoQ,23194,FBXL7,fly
43344,CG5003,23194,FBXL7,fly
36268,CG13185,23195,MDN1,fly
35129,Faf2,23197,FAF2,fly
34736,CG31729,23200,ATP11B,fly
35748,CG8728,23203,PMPCA,fly
42027,Arl6IP1,23204,ARL6IP1,fly
26067068,Fatp1,23205,ACSBG1,fly
32426,pdgy,23205,ACSBG1,fly
34822,hll,23205,ACSBG1,fly
37357,CG17999,23205,ACSBG1,fly
37358,CG9993,23205,ACSBG1,fly
37657,Fatp2,23205,ACSBG1,fly
36356,CG8834,23205,ACSBG1,fly
38658,CG5568,23205,ACSBG1,fly
37901,CG4563,23205,ACSBG1,fly
37887,Fatp3,23205,ACSBG1,fly
38659,CG18586,23205,ACSBG1,fly
42355,CG11453,23205,ACSBG1,fly
44117,bgm,23205,ACSBG1,fly
42354,CG11407,23205,ACSBG1,fly
42352,CG11659,23205,ACSBG1,fly
42353,CG11391,23205,ACSBG1,fly
41477,CG4830,23205,ACSBG1,fly
42351,CG6300,23205,ACSBG1,fly
43277,CG31064,23207,PLEKHM2,fly
43271,CG6051,23207,PLEKHM2,fly
42616,PSR,23210,JMJD6,fly
318016,CG32409,23212,RRS1,fly
317903,CG32191,23213,SULF1,fly
246425,CG30059,23213,SULF1,fly
36487,CG18278,23213,SULF1,fly
39994,CG7402,23213,SULF1,fly
39991,CG7408,23213,SULF1,fly
53437,Sulf1,23213,SULF1,fly
47141,ebo,23214,XPO6,fly
34751,loqs,23217,ZFR2,fly
39764,Zn72D,23217,ZFR2,fly
38620,blanks,23217,ZFR2,fly
38575,CG12493,23217,ZFR2,fly
36061,dmpd,23219,FBXO28,fly
39104,pall,23219,FBXO28,fly
32320,CG2691,23223,RRP12,fly
35512,Gp210,23225,NUP210,fly
32601,sl,23228,PLCL2,fly
33204,Plc21C,23228,PLCL2,fly
35693,Vps13,23230,VPS13A,fly
41346,CG6693,23234,DNAJC9,fly
31170,Sik2,23235,SIK2,fly
32601,sl,23236,PLCB1,fly
33204,Plc21C,23236,PLCB1,fly
36761,CG8370,23240,TMEM131L,fly
42843,KrT95D,23241,PACS2,fly
36286,pds5,23244,PDS5A,fly
37036,CG5033,23246,BOP1,fly
35109,CG15160,23248,RPRD2,fly
32609,CG9981,23250,ATP11A,fly
32610,CG4301,23250,ATP11A,fly
34736,CG31729,23250,ATP11A,fly
31789,otu,23252,OTUD3,fly
33671,CG3251,23252,OTUD3,fly
37552,Liprin-gamma,23254,KAZN,fly
33434,Slh,23256,SCFD1,fly
34109,PAPLA1,23259,DDHD2,fly
33137,l(1)G0196,23262,PPIP5K2,fly
38959,Exo70,23265,EXOC7,fly
33770,mid,23269,MGA,fly
33769,H15,23269,MGA,fly
37874,ocm,23269,MGA,fly
31039,CG3708,23270,TSPYL4,fly
37798,Nap1,23270,TSPYL4,fly
43343,mil,23270,TSPYL4,fly
41844,Set,23270,TSPYL4,fly
36978,Patronin,23271,CAMSAP2,fly
41992,ema,23274,CLEC16A,fly
31098,O-fut2,23275,POFUT2,fly
41458,KLHL18,23276,KLHL18,fly
36793,clu,23277,CLUH,fly
34549,Nup160,23279,NUP160,fly
42239,CstF64,23283,CSTF2T,fly
41783,kibra,23286,WWC1,fly
42994,Smg6,23293,SMG6,fly
42981,CG11168,23294,ANKS1A,fly
42764,CG4393,23294,ANKS1A,fly
32330,CG9941,23295,MGRN1,fly
35051,BicD,23299,BICD2,fly
36912,Ehbp1,23301,EHBP1,fly
32687,Ubr1,23304,UBR2,fly
32426,pdgy,23305,ACSL6,fly
26067068,Fatp1,23305,ACSL6,fly
37357,CG17999,23305,ACSL6,fly
37657,Fatp2,23305,ACSL6,fly
36356,CG8834,23305,ACSL6,fly
37358,CG9993,23305,ACSL6,fly
34822,hll,23305,ACSL6,fly
38658,CG5568,23305,ACSL6,fly
37901,CG4563,23305,ACSL6,fly
38659,CG18586,23305,ACSL6,fly
37887,Fatp3,23305,ACSL6,fly
42351,CG6300,23305,ACSL6,fly
42352,CG11659,23305,ACSL6,fly
42355,CG11453,23305,ACSL6,fly
46068,Acsl,23305,ACSL6,fly
42353,CG11391,23305,ACSL6,fly
44117,bgm,23305,ACSL6,fly
41477,CG4830,23305,ACSL6,fly
42354,CG11407,23305,ACSL6,fly
32639,CG9723,23306,NEMP1,fly
36382,Sin3A,23309,SIN3B,fly
33778,Cap-D3,23310,NCAPD3,fly
36918,CG9646,23313,KIAA0930,fly
37546,dve,23314,SATB2,fly
33167,Nhe1,23315,SLC9A8,fly
44540,ct,23316,CUX2,fly
35939,Rme-8,23317,DNAJC13,fly
37528,Fmr1,2332,FMR1,fly
32594,SWIP,23325,WASHC4,fly
40030,not,23326,USP22,fly
38966,CG43163,23331,TTC28,fly
31155,Rbcn-3B,23335,WDR7,fly
35648,Br140,23338,JADE2,fly
42192,Vps39,23339,VPS39,fly
33496,lilli,2334,AFF2,fly
3354941,l(3)80Fg,23341,DNAJC16,fly
40459,Csp,23341,DNAJC16,fly
40332,CG10565,23341,DNAJC16,fly
41161,P58IPK,23341,DNAJC16,fly
42929,Esyt2,23344,ESYT1,fly
33165,Zir,23348,DOCK9,fly
35473,TpnC41C,23349,PHF24,fly
36195,TpnC47D,23349,PHF24,fly
39916,TpnC73F,23349,PHF24,fly
37381,CG9346,23350,U2SURP,fly
37937,CG42360,23351,KHNYN,fly
42394,Regnase-1,23351,KHNYN,fly
46243,poe,23352,UBR4,fly
38735,Vps8,23355,VPS8,fly
37748,angel,23357,ANGEL1,fly
42880,twin,23357,ANGEL1,fly
39561,Frl,23360,FNBP4,fly
34785,Sec71,23362,PSD3,fly
36337,garz,23362,PSD3,fly
40327,siz,23362,PSD3,fly
34987,mtgo,23363,OBSL1,fly
35237,cyst,23365,ARHGEF12,fly
38399,Larp4B,23367,LARP1,fly
37422,ASPP,23368,PPP1R13B,fly
41094,pum,23369,PUM2,fly
35237,cyst,23370,ARHGEF18,fly
38677,PVRAP,23371,TNS2,fly
3885637,CG33993,23371,TNS2,fly
40843,Ufl1,23376,UFL1,fly
37204,CG7137,23378,RRP8,fly
32529,Paf-AHalpha,23379,ICE1,fly
34804,Smg5,23381,SMG5,fly
38342,AhcyL1,23382,AHCYL2,fly
42043,AhcyL2,23382,AHCYL2,fly
41830,Mau2,23383,MAU2,fly
31004,CG13366,23384,SPECC1L,fly
44964,Actn3,23384,SPECC1L,fly
42964,Nct,23385,NCSTN,fly
318645,CG31251,23386,NUDCD3,fly
43906,skd,23389,MED13L,fly
33682,Fnta,2339,FNTA,fly
39747,Hip14,23390,ZDHHC17,fly
36319,CG8858,23392,ECPAS,fly
38581,LeuRS-m,23395,LARS2,fly
35287,barr,23397,NCAPH,fly
37926,CG3511,23398,PPWD1,fly
33107,Dd,23399,CTDNEP1,fly
317815,anne,23400,ATP13A2,fly
19835139,CG45062,23400,ATP13A2,fly
19835490,CG45063,23400,ATP13A2,fly
40495,SPoCk,23400,ATP13A2,fly
37731,Rrp4,23404,EXOSC2,fly
42693,Dcr-1,23405,DICER1,fly
32865,CG6891,23406,COTL1,fly
31480,Sirt4,23409,SIRT4,fly
34708,Sirt1,23411,SIRT1,fly
31856,CG12106,23412,COMMD3,fly
40187,CG7646,23413,NCS1,fly
43126,CG5890,23413,NCS1,fly
33225,ush,23414,ZFPM2,fly
32468,Cngl,23415,KCNH4,fly
37047,Elk,23415,KCNH4,fly
36806,CngA,23415,KCNH4,fly
37479,CngB,23415,KCNH4,fly
37843,sei,23415,KCNH4,fly
42287,CG6026,23415,KCNH4,fly
32468,Cngl,23416,KCNH3,fly
37479,CngB,23416,KCNH3,fly
36589,Ih,23416,KCNH3,fly
36806,CngA,23416,KCNH3,fly
37047,Elk,23416,KCNH3,fly
37843,sei,23416,KCNH3,fly
42287,CG6026,23416,KCNH3,fly
33983,uif,23418,CRB1,fly
41989,CG17565,2342,FNTB|CHURC1-FNTB,fly
36053,CG1371,23420,NOMO1,fly
32140,p24-1,23423,TMED3,fly
37403,Magi,23426,GRIP1,fly
39990,CG5535,23428,SLC7A8,fly
40510,slif,23428,SLC7A8,fly
39662,CG7255,23428,SLC7A8,fly
39625,mnd,23428,SLC7A8,fly
43707,CG1607,23428,SLC7A8,fly
37601,RYBP,23429,RYBP,fly
318937,CG18477|CG31780,23430,TPSD1,fly
318071,CG32523,23430,TPSD1,fly
33667,CG3355,23430,TPSD1,fly
33484,CG3117,23430,TPSD1,fly
33483,CG18557,23430,TPSD1,fly
318002,CG32376,23430,TPSD1,fly
32650,CG4653,23430,TPSD1,fly
318965,CG18478|CG31827,23430,TPSD1,fly
3354965,CG40160,23430,TPSD1,fly
33385,CG4259,23430,TPSD1,fly
32647,CG9676,23430,TPSD1,fly
33073,Ser6,23430,TPSD1,fly
33074,CG1304,23430,TPSD1,fly
37486,tpr,23430,TPSD1,fly
34923,CG18478|CG31827,23430,TPSD1,fly
34383,CG5390,23430,TPSD1,fly
34922,CG18477|CG31780,23430,TPSD1,fly
35050,CG18563,23430,TPSD1,fly
34941,CG4793,23430,TPSD1,fly
35854,CG8586,23430,TPSD1,fly
35855,CG8738,23430,TPSD1,fly
35049,SPH93,23430,TPSD1,fly
35902,flz,23430,TPSD1,fly
35905,CG8172,23430,TPSD1,fly
37491,CG9294,23430,TPSD1,fly
40918,Sp7,23430,TPSD1,fly
38486,CG14990,23430,TPSD1,fly
39586,CG4613,23430,TPSD1,fly
40137,CG9372,23430,TPSD1,fly
38681,CG6462,23430,TPSD1,fly
43007,CG11836,23430,TPSD1,fly
43646,CG11313,23430,TPSD1,fly
41858,ea,23430,TPSD1,fly
59137,CG18735,23430,TPSD1,fly
43600,CG9737,23430,TPSD1,fly
43601,CG9733,23430,TPSD1,fly
39665,cocoon,23435,TARDBP,fly
37781,TBPH,23435,TARDBP,fly
32841,HisRS,23438,HARS2,fly
2768910,CG33310,23439,ATP1B4,fly
38093,Sf3b3,23450,SF3B3,fly
33235,Sf3b1,23451,SF3B1,fly
30994,CG3156,23456,ABCB10,fly
33104,CG1801,23460,ABCA6,fly
318066,CG34120,23460,ABCA6,fly
33103,ABCA,23460,ABCA6,fly
318910,CG43672,23460,ABCA6,fly
33102,CG1494,23460,ABCA6,fly
37293,CG8908,23460,ABCA6,fly
34783,Eato,23460,ABCA6,fly
39971,CG6052,23460,ABCA6,fly
42382,CG31213,23460,ABCA6,fly
318066,CG34120,23461,ABCA5,fly
33104,CG1801,23461,ABCA5,fly
37293,CG8908,23461,ABCA5,fly
34783,Eato,23461,ABCA5,fly
42382,CG31213,23461,ABCA5,fly
32800,Hesr,23462,HEY1,fly
43150,E(spl)mdelta-HLH,23462,HEY1,fly
43160,E(spl)m7-HLH,23462,HEY1,fly
44669,cwo,23462,HEY1,fly
43156,E(spl)m3-HLH,23462,HEY1,fly
43151,E(spl)mgamma-HLH,23462,HEY1,fly
43158,E(spl)m5-HLH,23462,HEY1,fly
43152,E(spl)mbeta-HLH,23462,HEY1,fly
43161,E(spl)m8-HLH,23462,HEY1,fly
39478,ste14,23463,ICMT,fly
39333,CG10361,23464,GCAT,fly
31042,TRAM,23471,TRAM1,fly
36233,CG30022,23474,ETHE1,fly
43751,Acf,23476,BRD4,fly
40815,twr,23478,SEC11A,fly
41059,IscU,23479,ISCU,fly
32968,Sec61gamma,23480,SEC61G,fly
37312,CG13426,23480,SEC61G,fly
36310,CG8860,23480,SEC61G,fly
34287,CG4364,23481,PES1,fly
39918,CG7724,23483,TGDS,fly
246605,CG30423,23484,LEPROTL1,fly
37572,gas,23491,CES3,fly
34279,CG4382,23491,CES3,fly
34194,CG9287,23491,CES3,fly
34193,Glt,23491,CES3,fly
34195,CG9289,23491,CES3,fly
36779,Jhedup,23491,CES3,fly
34278,CG3841,23491,CES3,fly
36780,Jhe,23491,CES3,fly
40902,alpha-Est6,23491,CES3,fly
40896,alpha-Est10,23491,CES3,fly
40909,alpha-Est1,23491,CES3,fly
40899,alpha-Est8,23491,CES3,fly
40907,alpha-Est3,23491,CES3,fly
40908,alpha-Est2,23491,CES3,fly
41330,CG4757,23491,CES3,fly
40897,alpha-Est9,23491,CES3,fly
40906,alpha-Est4,23491,CES3,fly
39393,Est-P,23491,CES3,fly
40905,alpha-Est5,23491,CES3,fly
40901,alpha-Est7,23491,CES3,fly
39392,Est-6,23491,CES3,fly
32800,Hesr,23493,HEY2,fly
43156,E(spl)m3-HLH,23493,HEY2,fly
43161,E(spl)m8-HLH,23493,HEY2,fly
44669,cwo,23493,HEY2,fly
43152,E(spl)mbeta-HLH,23493,HEY2,fly
43160,E(spl)m7-HLH,23493,HEY2,fly
43151,E(spl)mgamma-HLH,23493,HEY2,fly
43158,E(spl)m5-HLH,23493,HEY2,fly
43150,E(spl)mdelta-HLH,23493,HEY2,fly
43271,CG6051,23503,ZFYVE26,fly
43277,CG31064,23503,ZFYVE26,fly
41880,Rbp,23504,RIMBP2,fly
36761,CG8370,23505,TMEM131,fly
36564,O-fut1,23509,POFUT1,fly
31110,inc,23510,KCTD2,fly
36397,Nup188,23511,NUP188,fly
48071,Su(z)12,23512,SUZ12,fly
48782,Mtr4,23517,MTREX,fly
37043,Mapmodulin,23519,ANP32D,fly
40687,RpL13A,23521,RPL13A,fly
32318,tth,23522,KAT6B,fly
35485,d4,23522,KAT6B,fly
43867,Atf3,2353,FOS,fly
42656,AdipoR,23531,MMD,fly
33465,Tnpo-SR,23534,TNPO3,fly
38575,CG12493,23536,ADAT1,fly
38620,blanks,23536,ADAT1,fly
32925,CG8051,23539,SLC16A8,fly
31198,Mct1,23539,SLC16A8,fly
32915,CG14196,23539,SLC16A8,fly
32926,out,23539,SLC16A8,fly
36630,CG12866,23539,SLC16A8,fly
36577,CG8468,23539,SLC16A8,fly
36263,Sln,23539,SLC16A8,fly
38104,CG13907,23539,SLC16A8,fly
43867,Atf3,2354,FOSB,fly
33899,retm,23541,SEC14L2,fly
38074,CG13893,23541,SEC14L2,fly
34263,numb,23542,MAPK8IP2,fly
39111,CG42673,23542,MAPK8IP2,fly
