model_entrez,model_symbol,human_entrez,human_symbol,species
14104,Fasn,2194,FASN,mouse
76366,Mtif3,219402,MTIF3,mouse
14842,Gsx1,219409,GSX1,mouse
258453,Olfr1209,219428,OR4C16,mouse
258450,Olfr1199,219428,OR4C16,mouse
258748,Olfr1195,219428,OR4C16,mouse
258896,Olfr1206,219429,OR4C11,mouse
258897,Olfr1201,219429,OR4C11,mouse
258898,Olfr1205,219429,OR4C11,mouse
329460,Olfr1193,219431,OR4S2,mouse
258785,Olfr1230,219432,OR4C6,mouse
258768,Olfr1189,219432,OR4C6,mouse
258638,Olfr1163,219436,OR5D14,mouse
258105,Olfr1162,219436,OR5D14,mouse
258814,Olfr1156,219437,OR5L1,mouse
258846,Olfr1157,219437,OR5L1,mouse
117004,Olfr73,219438,OR5D18,mouse
117005,Olfr74,219438,OR5D18,mouse
258845,Olfr1161,219438,OR5D18,mouse
258586,Olfr1111,219447,OR5AS1,mouse
259016,Olfr1048,219453,OR8K5,mouse
404324,Or8k20,219453,OR8K5,mouse
259018,Olfr1049,219453,OR8K5,mouse
258866,Olfr1008,219453,OR8K5,mouse
257913,Olfr141,219464,OR5T2,mouse
258584,Olfr1101,219464,OR5T2,mouse
258585,Olfr1086,219464,OR5T2,mouse
258725,Olfr1095,219464,OR5T2,mouse
259019,Olfr1045,219477,OR8J1,mouse
258572,Olfr1032,219482,OR5M3,mouse
258571,Olfr1033,219482,OR5M3,mouse
257916,Olfr1031,219484,OR5M8,mouse
257936,Or5m11,219487,OR5M11,mouse
258154,Olfr1029,219487,OR5M11,mouse
259017,Olfr1019,219493,OR5AR1,mouse
14107,Fat1,2195,FAT1,mouse
241528,Lrrc55,219527,LRRC55,mouse
68678,Smtnl1,219537,SMTNL1,mouse
241525,Ypel4,219539,YPEL4,mouse
381379,Med19,219541,MED19,mouse
70920,Tex47,219557,TEX47,mouse
207618,Zfp804b,219578,ZNF804B,mouse
53320,Folh1,219595,FOLH1B,mouse
245827,Fat2,2196,FAT2,mouse
73287,Cabcoco1,219621,CABCOCO1,mouse
327766,Tmem26,219623,TMEM26,mouse
71918,Zcchc24,219654,ZCCHC24,mouse
71233,Enkur,219670,ENKUR,mouse
70882,Armc3,219681,ARMC3,mouse
107449,Unc5b,219699,UNC5B,mouse
14109,Fau,2197,FAU,mouse
216021,Stox1,219736,STOX1,mouse
69894,Fam241b,219738,FAM241B,mouse
71767,Tysnd1,219743,TYSND1,mouse
22750,Zfp9,219749,ZNF25,mouse
225152,Gjd4,219770,GJD4,mouse
67974,Ccny,219771,CCNY,mouse
170799,Rtkn2,219790,RTKN2,mouse
65971,Tbata,219793,TBATA,mouse
76832,Hyls1,219844,HYLS1,mouse
66279,Tmem218,219854,TMEM218,mouse
56857,Slc37a2,219855,SLC37A2,mouse
258744,Olfr875,219858,OR8B12,mouse
258883,Olfr876,219858,OR8B12,mouse
258882,Olfr874,219858,OR8B12,mouse
257959,Olfr1537,219865,OR8G5,mouse
257912,Olfr948,219865,OR8G5,mouse
18343,Olfr44,219865,OR8G5,mouse
258741,Olfr935,219865,OR8G5,mouse
258500,Olfr944,219865,OR8G5,mouse
258499,Olfr945,219865,OR8G5,mouse
258046,Olfr951,219865,OR8G5,mouse
258742,Olfr146,219865,OR8G5,mouse
258328,Olfr954,219865,OR8G5,mouse
258431,Olfr937,219865,OR8G5,mouse
258323,Olfr943,219865,OR8G5,mouse
258826,Olfr27,219865,OR8G5,mouse
259109,Olfr978,219869,OR10G8,mouse
259112,Olfr979,219869,OR10G8,mouse
259110,Olfr980,219869,OR10G8,mouse
259109,Olfr978,219870,OR10G9,mouse
259110,Olfr980,219870,OR10G9,mouse
259112,Olfr979,219870,OR10G9,mouse
258853,Olfr982,219873,OR10S1,mouse
258601,Olfr984,219875,OR4D5,mouse
272589,Tbcel,219899,TBCEL,mouse
14115,Fbln2,2199,FBLN2,mouse
235300,Tlcd5,219902,TLCD5,mouse
353242,Mrpl21,219927,MRPL21,mouse
233979,Tpcn2,219931,TPCN2,mouse
75469,Spata19,219938,SPATA19,mouse
258954,Olfr522,219952,OR6Q1,mouse
258151,Olfr1505,219954,OR9I1,mouse
258792,Olfr1499,219954,OR9I1,mouse
258793,Olfr1502,219954,OR9I1,mouse
258097,Olfr1500,219956,OR9Q1,mouse
258736,Olfr1497,219957,OR9Q2,mouse
258991,Olfr1496,219958,OR1S2,mouse
258991,Olfr1496,219959,OR1S1,mouse
258342,Olfr1491,219960,OR10Q1,mouse
258992,Or10q1,219960,OR10Q1,mouse
258341,Olfr1495,219960,OR10Q1,mouse
258697,Olfr1444,219968,OR5B21,mouse
17476,Mpeg1,219972,MPEG1,mouse
56093,Pfpl,219972,MPEG1,mouse
258677,Olfr76,219982,OR5A1,mouse
258675,Olfr1423,219986,OR4D11,mouse
225929,Patl1,219988,PATL1,mouse
545279,Ms4a15,219995,MS4A15,mouse
11306,Abcb7,22,ABCB7,mouse
56847,Aldh1a3,220,ALDH1A3,mouse
14118,Fbn1,2200,FBN1,mouse
71768,Vwce,220001,VWCE,mouse
225912,Cyb561a3,220002,CYB561A3,mouse
67752,Ppp1r32,220004,PPP1R32,mouse
233537,Gdpd4,220032,GDPD4,mouse
74041,Ddias,220042,DDIAS,mouse
75338,Ccdc83,220047,CCDC83,mouse
72284,LTO1,220064,LTO1,mouse
69358,Lrrc51,220074,LRTOMT|LRRC51,mouse
791260,Tomt,220074,LRTOMT|LRRC51,mouse
75272,Erich6b,220081,ERICH6B,mouse
67926,Cby2,220082,CBY2,mouse
14119,Fbn2,2201,FBN2,mouse
239133,Dleu7,220107,DLEU7|DLEU1-AS1,mouse
629059,Fam124a,220108,FAM124A,mouse
66468,Ska1,220134,SKA1,mouse
74453,Cfap53,220136,CFAP53,mouse
623279,Dok6,220164,DOK6,mouse
216616,Efemp1,2202,EFEMP1,mouse
53404,Atoh7,220202,ATOH7,mouse
71198,Otud1,220213,OTUD1,mouse
72927,Hepacam,220296,HEPACAM,mouse
14121,Fbp1,2203,FBP1,mouse
102644,Oaf,220323,OAF,mouse
332359,Tigd3,220359,TIGD3,mouse
58238,Fam181b,220382,FAM181B,mouse
70054,Ccdc89,220388,CCDC89,mouse
70859,Lrrc63,220416,LRRC63,mouse
320311,Rnf152,220441,RNF152,mouse
14125,Fcer1a,2205,FCER1A,mouse
14126,Ms4a2,2206,MS4A2,mouse
14127,Fcer1g,2207,FCER1G,mouse
11837,Rplp0,220717,RPLP0P6,mouse
14128,Fcer2a,2208,FCER2,mouse
16592,Fabp5,220832,FABP5P3,mouse
226043,Cbwd1,220869,CBWD5,mouse
14129,Fcgr1,2209,FCGR1A,mouse
240186,Zfp438,220929,ZNF438,mouse
791318,Zeb1os1,220930,ZEB1-AS1,mouse
66859,Slc16a9,220963,SLC16A9,mouse
71721,Fam13c,220965,FAM13C,mouse
71779,Marchf8,220972,MARCHF8,mouse
229279,Hnrnpa3,220988,HNRNPA3,mouse
67689,Aldh3b1,221,ALDH3B1,mouse
14129,Fcgr1,2210,FCGR1BP,mouse
70727,Rasgef1a,221002,RASGEF1A,mouse
28193,Reep3,221035,REEP3,mouse
108829,Jmjd1c,221037,JMJD1C,mouse
68527,Ucma,221044,UCMA,mouse
269233,Fam171a1,221061,FAM171A1,mouse
277468,Slc39a12,221074,SLC39A12,mouse
74455,Nsun6,221078,NSUN6,mouse
75869,Arl5b,221079,ARL5B,mouse
68852,Lrrn4cl,221091,LRRN4CL,mouse
68693,Hnrnpul2,221092,HNRNPUL2,mouse
69113,Alkbh3,221120,ALKBH3,mouse
68043,Eef1akmt1,221143,EEF1AKMT1,mouse
219114,Ska3,221150,SKA3,mouse
68514,Micu2,221154,MICU2,mouse
219140,Spata13,221178,SPATA13,mouse
234577,Cpne2,221184,CPNE2,mouse
382045,Adgrg5,221188,ADGRG5,mouse
70993,Prss54,221191,PRSS54,mouse
14131,Fcgr3,2212,FCGR2A,mouse
14130,Fcgr2b,2212,FCGR2A,mouse
75973,Ccdc162,221262,CCDC162P,mouse
633979,Ak9,221264,AK9,mouse
319638,Nt5dc1,221294,NT5DC1,mouse
14130,Fcgr2b,2213,FCGR2B,mouse
14131,Fcgr3,2213,FCGR2B,mouse
270711,Calhm4,221301,CALHM4,mouse
72580,Zup1,221302,ZUP1,mouse
77296,Fam162b,221303,FAM162B,mouse
544696,Tbc1d32,221322,TBC1D32,mouse
320705,Bend6,221336,BEND6,mouse
14857,Gsta1,221357,GSTA5,mouse
100042314,Gsta5,221357,GSTA5,mouse
14858,Gsta2,221357,GSTA5,mouse
100042295,Gsta13,221357,GSTA5,mouse
14859,Gsta3,221357,GSTA5,mouse
353344,Opn5,221391,OPN5,mouse
78249,Adgrf4,221393,ADGRF4,mouse
224792,Adgrf5,221395,ADGRF5,mouse
246256,Fcgr4,2214,FCGR3A,mouse
210510,Tdrd6,221400,TDRD6,mouse
71020,Spats1,221409,SPATS1,mouse
75564,Rsph9,221421,RSPH9,mouse
224813,Lrrc73,221424,LRRC73,mouse
106821,Oard1,221443,OARD1,mouse
319991,Kif6,221458,KIF6,mouse
71138,Tmem217,221468,TMEM217,mouse
26382,Fgd2,221472,FGD2,mouse
74116,Pi16,221476,PI16,mouse
80748,BC004004,221477,C6orf89,mouse
67645,Armc12,221481,ARMC12,mouse
106672,Smim29,221491,SMIM29,mouse
224640,Lemd2,221496,LEMD2,mouse
246256,Fcgr4,2215,FCGR3B,mouse
474156,Zbtb9,221504,ZBTB9,mouse
193736,Zbtb12,221527,ZBTB12,mouse
69662,2310061I04Rik,221545,C6orf136,mouse
319163,H2ac1,221613,H2AC1,mouse
218214,Kdm1b,221656,KDM1B,mouse
666794,Rbm24,221662,RBM24,mouse
328234,Rnf182,221687,RNF182,mouse
218194,Phactr1,221692,PHACTR1,mouse
14132,Fcgrt,2217,FCGRT,mouse
108934,Smim13,221710,SMIM13,mouse
637277,Sycp2l,221711,SYCP2L,mouse
66895,Pxdc1,221749,PXDC1,mouse
666311,Zscan25,221785,ZSCAN25,mouse
246179,Fktn,2218,FKTN,mouse
232585,Vwde,221806,VWDE,mouse
75456,Prps1l1,221823,PRPS1L1,mouse
28071,Polr1f,221830,POLR1F,mouse
320145,Sp8,221833,SP8,mouse
15397,Hoxa11os,221883,HOXA11-AS,mouse
231986,Jazf1,221895,JAZF1,mouse
14134,Fcnb,2219,FCN1,mouse
14133,Fcna,2219,FCN1,mouse
69871,Ppp1r35,221908,PPP1R35,mouse
71951,Gpc2,221914,GPC2,mouse
231841,Brat1,221927,BRAT1,mouse
330222,Sdk1,221935,SDK1,mouse
17425,Foxk1,221937,FOXK1,mouse
75104,Mmd2,221938,MMD2,mouse
231871,Daglb,221955,DAGLB,mouse
231874,Ccz1,221960,CCZ1B,mouse
330267,Thsd7a,221981,THSD7A,mouse
621603,Aldh3b2,222,ALDH3B2,mouse
73458,Aldh3b3,222,ALDH3B2,mouse
14134,Fcnb,2220,FCN2,mouse
14133,Fcna,2220,FCN2,mouse
211739,Vstm2a,222008,VSTM2A,mouse
103694,Tmed4,222068,TMED4,mouse
68235,Mturn,222166,MTURN,mouse
78004,Prr15,222171,PRR15,mouse
58212,Srrm3,222183,SRRM3,mouse
242860,Rsbn1l,222194,RSBN1L,mouse
14137,Fdft1,2222,FDFT1,mouse
231014,Elapor2,222223,ELAPOR2,mouse
71735,Lrwd1,222229,LRWD1,mouse
330050,Fam185a,222234,FAM185A,mouse
320118,Fbxl13,222235,FBXL13,mouse
242864,Napepld,222236,NAPEPLD,mouse
380753,Atxn7l1,222255,ATXN7L1,mouse
68764,Cdhr3,222256,CDHR3,mouse
209645,Bend7,222389,BEND7,mouse
110196,Fdps,2224,FDPS,mouse
140887,Lnx2,222484,LNX2,mouse
54672,Adgrg3,222487,ADGRG3,mouse
319415,Hs3st5,222537,HS3ST5,mouse
210198,Gprc6a,222545,GPRC6A,mouse
320995,Rfx6,222546,RFX6,mouse
215085,Slc35f1,222553,SLC35F1,mouse
208994,Fam83b,222584,FAM83B,mouse
435529,Adgrf2,222611,ADGRF2,mouse
70026,Tspo2,222642,TSPO2,mouse
76589,Unc5cl,222643,UNC5CL,mouse
66989,Kctd20,222658,KCTD20,mouse
69307,Pxt1,222659,PXT1,mouse
328789,Lhfpl5,222662,LHFPL5,mouse
268935,Scube3,222663,SCUBE3,mouse
66707,Nkapl,222698,NKAPL,mouse
71864,Fam217a,222826,FAM217A,mouse
243339,Tmem130,222865,TMEM130,mouse
114712,Ferd3l,222894,FERD3L,mouse
243300,Nyap1,222950,NYAP1,mouse
243328,Slc29a4,222962,SLC29A4,mouse
56752,Aldh9a1,223,ALDH9A1,mouse
14148,Fdx1,2230,FDX1,mouse
232016,Itprid1,223075,ITPRID1,mouse
387524,Znrf2,223082,ZNRF2,mouse
108151,Sema3d,223117,SEMA3D,mouse
14149,Fdxr,2232,FDXR,mouse
14151,Fech,2235,FECH,mouse
14156,Fen1,2237,FEN1,mouse
14735,Gpc4,2239,GPC4,mouse
11671,Aldh3a2,224,ALDH3A2,mouse
14158,Fer,2241,FER,mouse
14159,Fes,2242,FES,mouse
14161,Fga,2243,FGA,mouse
110135,Fgb,2244,FGB,mouse
14163,Fgd1,2245,FGD1,mouse
14164,Fgf1,2246,FGF1,mouse
14173,Fgf2,2247,FGF2,mouse
14174,Fgf3,2248,FGF3,mouse
14175,Fgf4,2249,FGF4,mouse
26874,Abcd2,225,ABCD2,mouse
14176,Fgf5,2250,FGF5,mouse
14177,Fgf6,2251,FGF6,mouse
14178,Fgf7,2252,FGF7,mouse
14179,Fgf8,2253,FGF8,mouse
14180,Fgf9,2254,FGF9,mouse
14165,Fgf10,2255,FGF10,mouse
14166,Fgf11,2256,FGF11,mouse
332110,Mapk15,225689,MAPK15,mouse
14167,Fgf12,2257,FGF12,mouse
14168,Fgf13,2258,FGF13,mouse
14169,Fgf14,2259,FGF14,mouse
11674,Aldoa,226,ALDOA,mouse
353204,Aldoart1,226,ALDOA,mouse
79459,Aldoart2,226,ALDOA,mouse
14182,Fgfr1,2260,FGFR1,mouse
14184,Fgfr3,2261,FGFR3,mouse
103978,Gpc5,2262,GPC5,mouse
14183,Fgfr2,2263,FGFR2,mouse
14186,Fgfr4,2264,FGFR4,mouse
99571,Fgg,2266,FGG,mouse
234199,Fgl1,2267,FGL1,mouse
14191,Fgr,2268,FGR,mouse
14194,Fh1,2271,FH,mouse
14198,Fhit,2272,FHIT,mouse
14199,Fhl1,2273,FHL1,mouse
14202,Fhl4,2273,FHL1,mouse
14200,Fhl2,2274,FHL2,mouse
14201,Fhl3,2275,FHL3,mouse
14205,Vegfd,2277,VEGFD,mouse
192160,Casc3,22794,CASC3,mouse
18074,Nid2,22795,NID2,mouse
76332,Cog2,22796,COG2,mouse
21426,Tfec,22797,TFEC,mouse
14225,Fkbp1a,2280,FKBP1A,mouse
66922,Rras2,22800,RRAS2,mouse
319480,Itga11,22801,ITGA11,mouse
99709,Clca4b,22802,CLCA4,mouse
99663,Clca4a,22802,CLCA4,mouse
24128,Xrn2,22803,XRN2,mouse
22780,Ikzf3,22806,IKZF3,mouse
22779,Ikzf2,22807,IKZF2,mouse
17532,Mras,22808,MRAS,mouse
107503,Atf5,22809,ATF5,mouse
14226,Fkbp1b,2281,FKBP1B,mouse
56447,Copz1,22818,COPZ1,mouse
54161,Copg1,22820,COPG1,mouse
19414,Rasa3,22821,RASA3,mouse
21664,Phlda1,22822,PHLDA1,mouse
17765,Mtf2,22823,MTF2,mouse
18415,Hspa4l,22824,HSPA4L,mouse
68598,Dnajc8,22826,DNAJC8,mouse
67959,Puf60,22827,PUF60,mouse
106583,Scaf8,22828,SCAF8,mouse
100113365,Nlgn4l,22829,NLGN4Y,mouse
382090,Cep162,22832,CEP162,mouse
268469,Zfp652,22834,ZNF652,mouse
22693,Zfp30,22835,ZFP30,mouse
73296,Rhobtb3,22836,RHOBTB3,mouse
319876,Cobll1,22837,COBLL1,mouse
105239,Rnf44,22838,RNF44,mouse
228836,Dlgap4,22839,DLGAP4,mouse
74998,Rab11fip2,22841,RAB11FIP2,mouse
320472,Ppm1e,22843,PPM1E,mouse
666060,Frmpd1,22844,FRMPD1,mouse
227697,Dolk,22845,DOLK,mouse
238328,Vash1,22846,VASH1,mouse
668501,Zfp507,22847,ZNF507,mouse
269774,Aak1,22848,AAK1,mouse
208922,Cpeb3,22849,CPEB3,mouse
240442,Adnp2,22850,ADNP2,mouse
232339,Ankrd26,22852,ANKRD26,mouse
231876,Lmtk2,22853,LMTK2,mouse
80883,Ntng1,22854,NTNG1,mouse
269941,Chsy1,22856,CHSY1,mouse
56542,Cilk1,22858,CILK1,mouse
330814,Adgrl1,22859,ADGRL1,mouse
14227,Fkbp2|Gm51400,2286,FKBP2,mouse
195046,Nlrp1a,22861,NLRP1,mouse
637515,Nlrp1b,22861,NLRP1,mouse
319448,Fndc3a,22862,FNDC3A,mouse
100504663,Atg14,22863,ATG14,mouse
71750,R3hdm2,22864,R3HDM2,mouse
386750,Slitrk3,22865,SLITRK3,mouse
245684,Cnksr2,22866,CNKSR2,mouse
75619,Fastkd2,22868,FASTKD2,mouse
30795,Fkbp3,2287,FKBP3,mouse
243819,Ppp6r1,22870,PPP6R1,mouse
192167,Nlgn1,22871,NLGN1,mouse
69162,Sec31a,22872,SEC31A,mouse
66573,Dzip1,22873,DZIP1,mouse
240753,Plekha6,22874,PLEKHA6,mouse
224794,Enpp4,22875,ENPP4,mouse
101490,Inpp5f,22876,INPP5F,mouse
208104,Mlxip,22877,MLXIP,mouse
75964,Trappc8,22878,TRAPPC8,mouse
270096,Mon1b,22879,MON1B,mouse
14228,Fkbp4,2288,FKBP4,mouse
240069,Morc2b,22880,MORC2,mouse
74522,Morc2a,22880,MORC2,mouse
140577,Ankrd6,22881,ANKRD6,mouse
387609,Zhx2,22882,ZHX2,mouse
65945,Clstn1,22883,CLSTN1,mouse
207615,Wdr37,22884,WDR37,mouse
319713,Ablim3,22885,ABLIM3,mouse
230700,Foxj3,22887,FOXJ3,mouse
140629,Ubox5,22888,UBOX5,mouse
74200,Khdc4,22889,KHDC4,mouse
14229,Fkbp5,2289,FKBP5,mouse
268564,Zbtb1,22890,ZBTB1,mouse
216049,Zfp365,22891,ZNF365,mouse
228536,Bahd1,22893,BAHD1,mouse
72662,Dis3,22894,DIS3,mouse
19894,Rph3a,22895,RPH3A,mouse
214552,Cep164,22897,CEP164,mouse
105841,Dennd3,22898,DENND3,mouse
442801,Arhgef15,22899,ARHGEF15,mouse
230163,Aldob,229,ALDOB,mouse
15228,Foxg1,2290,FOXG1,mouse
74008,Arsg,22901,ARSG,mouse
52822,Rufy3,22902,RUFY3,mouse
228662,Btbd3,22903,BTBD3,mouse
216161,Sbno2,22904,SBNO2,mouse
13855,Epn2,22905,EPN2,mouse
67095,Trak1,22906,TRAK1,mouse
72831,Dhx30,22907,DHX30,mouse
83493,Sacm1l,22908,SACM1L,mouse
330554,Fan1,22909,FAN1,mouse
99512,Wdr47,22911,WDR47,mouse
19383,Raly,22913,RALY,mouse
27007,Klrk1,22914,KLRK1|KLRC4-KLRK1,mouse
70945,Mmrn1,22915,MMRN1,mouse
68092,Ncbp2,22916,NCBP2,mouse
22786,Zp1,22917,ZP1,mouse
17064,Cd93,22918,CD93,mouse
13589,Mapre1,22919,MAPRE1,mouse
16579,Kifap3,22920,KIFAP3,mouse
76467,Msrb2,22921,MSRB2,mouse
100732,Mapre3,22924,MAPRE3,mouse
18779,Pla2r1,22925,PLA2R1,mouse
226641,Atf6,22926,ATF6,mouse
56541,Habp4,22927,HABP4,mouse
20768,Sephs2,22928,SEPHS2,mouse
109079,Sephs1,22929,SEPHS1,mouse
226407,Rab3gap1,22930,RAB3GAP1,mouse
19330,Rab18,22931,RAB18,mouse
22788,Zp3,22932,POMZP3,mouse
64383,Sirt2,22933,SIRT2,mouse
19895,Rpia,22934,RPIA,mouse
192657,Ell2,22936,ELL2,mouse
235623,Scap,22937,SCAP,mouse
66354,Snw1,22938,SNW1,mouse
15227,Foxf1,2294,FOXF1,mouse
210274,Shank2,22941,SHANK2,mouse
13380,Dkk1,22943,DKK1,mouse
16588,Kin,22944,KIN,mouse
12465,Cct5,22948,CCT5,mouse
67103,Ptgr1,22949,PTGR1,mouse
14238,Foxf2,2295,FOXF2,mouse
20534,Slc4a1ap,22950,SLC4A1AP,mouse
13108,Cyp2g1,22952,CYP2G1P,mouse
231602,P2rx2,22953,P2RX2,mouse
69807,Trim32,22954,TRIM32,mouse
29871,Scmh1,22955,SCMH1,mouse
17300,Foxc1,2296,FOXC1,mouse
15229,Foxd1,2297,FOXD1,mouse
72119,Tpx2,22974,TPX2,mouse
55982,Paxip1,22976,PAXIP1,mouse
110198,Akr7a5,22977,AKR7A3,mouse
76952,Nt5c2,22978,NT5C2,mouse
668212,Efr3b,22979,EFR3B,mouse
14237,Foxd4,2298,FOXD4,mouse
66855,Tcf25,22980,TCF25,mouse
78177,Ninl,22981,NINL,mouse
208440,Dip2c,22982,DIP2C,mouse
56527,Mast1,22983,MAST1,mouse
18572,Pdcd11,22984,PDCD11,mouse
56215,Acin1,22985,ACIN1,mouse
66673,Sorcs3,22986,SORCS3,mouse
75209,Sv2c,22987,SV2C,mouse
667772,Myh15,22989,MYH15,mouse
14233,Foxi1,2299,FOXI1,mouse
54604,Pcnx1,22990,PCNX1,mouse
225876,Kdm2a,22992,KDM2A,mouse
106894,Hmgxb3,22993,HMGXB3,mouse
12009,Cep131,22994,CEP131,mouse
99100,Cep152,22995,CEP152,mouse
230603,Ttc39a,22996,TTC39A,mouse
235086,Igsf9b,22997,IGSF9B,mouse
77569,Limch1,22998,LIMCH1,mouse
116837,Rims1,22999,RIMS1,mouse
224742,Abcf1,23,ABCF1,mouse
11676,Aldoc,230,ALDOC,mouse
14241,Foxl1,2300,FOXL1,mouse
72145,Wdfy3,23001,WDFY3,mouse
208846,Daam1,23002,DAAM1,mouse
26390,Mapkbp1,23005,MAPKBP1,mouse
269437,Plch1,23007,PLCH1,mouse
76788,Klhdc10,23008,KLHDC10,mouse
30923,Foxe3,2301,FOXE3,mouse
216344,Rab21,23011,RAB21,mouse
232533,Stk38l,23012,STK38L,mouse
56381,Spen,23013,SPEN,mouse
231670,Fbxo21,23014,FBXO21,mouse
99412,Golga2,23015,GOLGA8A,mouse
66446,Exosc7,23016,EXOSC7,mouse
72393,Faim2,23017,FAIM2,mouse
234594,Cnot1,23019,CNOT1,mouse
15223,Foxj1,2302,FOXJ1,mouse
320632,Snrnp200,23020,SNRNP200,mouse
72333,Palld,23022,PALLD,mouse
330401,Tmcc1,23023,TMCC1,mouse
55983,Pdzrn3,23024,PDZRN3,mouse
382018,Unc13a,23025,UNC13A,mouse
244281,Myo16,23026,MYO16,mouse
99982,Kdm1a,23028,KDM1A,mouse
52202,Rbm34,23029,RBM34,mouse
14234,Foxc2,2303,FOXC2,mouse
193796,Kdm4b,23030,KDM4B,mouse
546071,Mast3,23031,MAST3,mouse
170822,Usp33,23032,USP33,mouse
320615,Dop1a,23033,DOP1A,mouse
74480,Samd4,23034,SAMD4A,mouse
244650,Phlpp2,23035,PHLPP2,mouse
30046,Zfp292,23036,ZNF292,mouse
68070,Pdzd2,23037,PDZD2,mouse
230796,Wdtc1,23038,WDTC1,mouse
65246,Xpo7,23039,XPO7,mouse
110805,Foxe1,2304,FOXE1,mouse
17933,Myt1l,23040,MYT1L,mouse
67074,Mon2,23041,MON2,mouse
94184,Pdxdc1,23042,PDXDC1,mouse
665113,Tnik,23043,TNIK,mouse
16565,Kif21b,23046,KIF21B,mouse
100710,Pds5b,23047,PDS5B,mouse
14269,Fnbp1,23048,FNBP1,mouse
233789,Smg1,23049,SMG1,mouse
14235,Foxm1,2305,FOXM1,mouse
320799,Zhx3,23051,ZHX3,mouse
71946,Endod1,23052,ENDOD1,mouse
268721,Zswim8,23053,ZSWIM8,mouse
56406,Ncoa6,23054,NCOA6,mouse
226518,Nmnat2,23057,NMNAT2,mouse
76779,Cluap1,23059,CLUAP1,mouse
17301,Foxd2,2306,FOXD2,mouse
214812,Zfp609,23060,ZNF609,mouse
76795,Tbc1d9b,23061,TBC1D9B,mouse
74105,Gga2,23062,GGA2,mouse
218914,Wapl,23063,WAPL,mouse
269254,Setx,23064,SETX,mouse
230866,Emc1,23065,EMC1,mouse
67088,Cand2,23066,CAND2,mouse
208043,Setd1b,23067,SETD1B,mouse
14239,Foxs1,2307,FOXS1,mouse
74157,Cmtr1,23070,CMTR1,mouse
76299,Erp44,23071,ERP44,mouse
94253,Hecw1,23072,HECW1,mouse
75089,Uhrf1bp1l,23074,UHRF1BP1L,mouse
20947,Swap70,23075,SWAP70,mouse
72462,Rrp1b,23076,RRP1B,mouse
105689,Mycbp2,23077,MYCBP2,mouse
219189,Vwa8,23078,VWA8,mouse
56458,Foxo1,2308,FOXO1,mouse
78937,Avl9,23080,AVL9,mouse
76804,Kdm4c,23081,KDM4C,mouse
226169,Pprc1,23082,PPRC1,mouse
111173,Erc1,23085,ERC1,mouse
320051,Exph5,23086,EXPH5,mouse
66854,Trim35,23087,TRIM35,mouse
170676,Peg10,23089,PEG10,mouse
56484,Foxo3,2309,FOXO3,mouse
94187,Zfp423,23090,ZNF423,mouse
67302,Zc3h13,23091,ZC3H13,mouse
71302,Arhgap26,23092,ARHGAP26,mouse
320244,Ttll5,23093,TTLL5,mouse
74206,Sipa1l3,23094,SIPA1L3,mouse
16561,Kif1b,23095,KIF1B,mouse
245666,Iqsec2,23096,IQSEC2,mouse
78334,Cdk19,23097,CDK19,mouse
237868,Sarm1,23098,SARM1,mouse
71834,Zbtb43,23099,ZBTB43,mouse
11677,Akr1b1,231,AKR1B1,mouse
56484,Foxo3,2310,FOXO3B,mouse
67016,Tbc1d2b,23102,TBC1D2B,mouse
320027,Fstl4,23105,FSTL4,mouse
218506,Mrps27,23107,MRPS27,mouse
380711,Rap1gap2,23108,RAP1GAP2,mouse
13199,Ddn,23109,DDN,mouse
229285,Spart,23111,SPART,mouse
213988,Tnrc6b,23112,TNRC6B,mouse
78309,Cul9,23113,CUL9,mouse
269116,Nfasc,23114,NFASC,mouse
328108,Togaram1,23116,TOGARAM1,mouse
68652,Tab2,23118,TAB2,mouse
58180,Hic2,23119,HIC2,mouse
14246,Flg,2312,FLG,mouse
319767,Atp10b,23120,ATP10B,mouse
76499,Clasp2,23122,CLASP2,mouse
216874,Camta2,23125,CAMTA2,mouse
229584,Pogz,23126,POGZ,mouse
269132,Colgalt2,23127,COLGALT2,mouse
67784,Plxnd1,23129,PLXND1,mouse
14247,Fli1,2313,FLI1,mouse
329015,Atg2a,23130,ATG2A,mouse
237943,Gpatch8,23131,GPATCH8,mouse
81000,Rad54l2,23132,RAD54L2,mouse
320595,Phf8,23133,PHF8,mouse
216850,Kdm6b,23135,KDM6B,mouse
13823,Epb41l3,23136,EPB41L3,mouse
226026,Smc5,23137,SMC5,mouse
212706,N4bp3,23138,N4BP3,mouse
17776,Mast2,23139,MAST2,mouse
14248,Flii,2314,FLII,mouse
195018,Zzef1,23140,ZZEF1,mouse
71782,Ankle2,23141,ANKLE2,mouse
100737,Dcun1d4,23142,DCUN1D4,mouse
380916,Lrch1,23143,LRCH1,mouse
223642,Zc3h3,23144,ZC3H3,mouse
243369,Sspo,23145,SSPOP,mouse
192950,Nacad,23148,NACAD,mouse
74015,Fcho1,23149,FCHO1,mouse
77836,Mlana,2315,MLANA,mouse
232288,Frmd4b,23150,FRMD4B,mouse
223752,Gramd4,23151,GRAMD4,mouse
71722,Cic,23152,CIC,mouse
26562,Ncdn,23154,NCDN,mouse
229725,Clcc1,23155,CLCC1,mouse
56526,Septin6,23157,SEPTIN6,mouse
71310,Tbc1d9,23158,TBC1D9,mouse
