symbol,compound,compound_label,direction,phase,layer
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/44483270,ouabain,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/460747,SID14726526_460747,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/49766530,TL-HRAS-61,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/5056826,F-1566-0341,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/5286565,ST-4029573,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/5455,Thiram_5455,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/57946,tenidap,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/72376,Narciclasine_72376,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/73707418,celastrol,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/8421,homoveratrylamine,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/9547215,bufalin,positively regulates,,probe/bioactivity
NR4A3,https://pubchem.ncbi.nlm.nih.gov/compound/6708600,sarmentogenin,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/10370504,"N*1*-[2,2-Dimethyl-1-(1-phenyl-ethylcarbamoyl)-propyl]-N*4*-hydroxy-2-[3-(2-methyl-biphenyl-4-yl)-propyl]-succinamide_10370504",positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/11292680,(R)-N-hydroxy-2-(N-isopropoxybiphenyl-4-ylsulfonamido)-3-methylbutanamide_11292680,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/11455910,"N-[(2-tert-butyl-benzenesulfonyl)-phenyl]-2,3,4-trihydroxy-5-(2-isopropyl-benzyl)-benzamide_11455910",positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/129009857,tobramycin,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/135564985,Ganetespib_135564985,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/214348,Deferasirox,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/2431,bretylium,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/2431,bretylium_2431.0,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/24775005,Erismodegib_24775005,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/24856436,"2-allyl-1-(6-(2-hydroxypropan-2-yl)pyridin-2-yl)-6-(4-(4-methylpiperazin-1-yl)phenylamino)-1H-pyrazolo[3,4-d]pyrimidin-3(2H)-one_24856436",negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/2744062,SPB02303,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/2749,Ciclopirox,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/2749,ciclopirox_2749.0,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/400169,SC-144,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/443944,Metrizamide,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/44462705,KU-C103654,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/44631784,VU-0410183-2,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/46742339,VU-0418933-1,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/46742340,VU-0418934-2,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/46742345,"N-(4-tert-butylbenzyl)-6-phenyl-3-(pyridin-2-yl)-1,2,4-triazin-5-amine_46742345",positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/46742353,VU-0418946-1,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/46742354,"N-(biphenyl-3-ylmethyl)-6-phenyl-3-(pyridin-2-yl)-1,2,4-triazin-5-amine_46742354",positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/4923,Proguanil,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/5316606,piceid,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/5332,sulfamonomethoxine,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/60773,Valaciclovir,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/6413301,VLX-600,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/6675804,tubacin_6675804,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/688800,ST-057710,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/7015679,eseroline,negatively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/91617630,Daprodustat,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/9675990,(4-benzylpiperazino)acetic acid(3-allyl-2-hydroxybenzylidene)hydrazide_9675990,positively regulates,,probe/bioactivity
P4HA1,https://pubchem.ncbi.nlm.nih.gov/compound/9830392,"Benzofuran-2-carboxylic acid (2-{4-[benzyl-(2-hydroxycarbamoyl-4,6-dimethyl-phenyl)-sulfamoyl]-phenoxy}-ethyl)-amide_9830392",positively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/24856238,FU-JMBII227B,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/4262,MT-21,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/46925839,SD-6-035-A4,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/53382764,SA-1459213,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/54657740,SA-1456570,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/54658651,SA-1456170,negatively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/9927531,2-((E)-3-naphthalene-2-yl-but-2-enoylamino)-benzoic acid_9927531,positively regulates,,probe/bioactivity
PDE2A,https://pubchem.ncbi.nlm.nih.gov/compound/9934458,2-(4-((2-(3-fluoro-4-(trifluoromethyl)phenyl)-4-methylthiazol-5-yl)methylthio)-2-methylphenoxy)acetic acid_9934458,positively regulates,,probe/bioactivity
PDIA6,https://pubchem.ncbi.nlm.nih.gov/compound/91930061,bruceantin,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/10253143,"2-(2,4-dichlorophenylamino)-4-trifluoromethyl-pyrimidine-5-carboxylic acid N-(tetrahydropyran-4-ylmethyl)amide_10253143",negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/132449,L-690330,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/132846,SID11113947_132846,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/23817956,hydralazine,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/24747209,PSH-012,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/2768,dichlorodiamine-platinum,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/2820696,KM-04644SC,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/3169,Dropropizine,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/3467177,SID11113967_3467177,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/3917094,ST-4070043,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/3955,loperamide_3955.0,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/3955,SID11113732_3955,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/443944,Metrizamide,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44483939,SA-1944378,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44484239,SA-90153,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44484501,SA-244466,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44484569,SA-423167,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44489854,SA-423131,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44492086,SD-8-006,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44500663,SA-89763,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/44504286,SA-102042,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/45110765,VU-0400071-3,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/4621,oxetacaine,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/4621,oxethazaine_4621.0,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/4770,phenprobamate,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/512292,iso-olomoucine,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5278396,2-morpholino-6-(thianthren-1-yl)-4H-pyran-4-one_5278396,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5278396,KU-55933,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5281881,flupentixol_5281881,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5312531,Mead-acid,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/54657741,SA-1456039,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/54658498,SA-1459167,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/54658965,SA-1456352,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5479,tinidazole,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5745,cortisone acetate_5745.0,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/5745,cortisone-acetate,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/60187506,SA-1937516,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/6129,Carbaryl,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/6129,carbaryl_6129.0,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/6321414,Cefpodoxime,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/6443013,HO-013,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/6708518,ambelline,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/68186,SID11113547_68186,negatively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/73707359,L-ascorbyl-6-palmitate,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/73707408,megestrol,positively regulates,,probe/bioactivity
PSMD2,https://pubchem.ncbi.nlm.nih.gov/compound/9918,norcyclobenzaprine,negatively regulates,,probe/bioactivity
RAD51C,https://pubchem.ncbi.nlm.nih.gov/compound/1893730,"N-(3-(benzo[c][1,2,5]thiadiazol-5-ylamino)quinoxalin-2-yl)-4-methylbenzenesulfonamide_1893730",negatively regulates,,probe/bioactivity
RAD51C,https://pubchem.ncbi.nlm.nih.gov/compound/5281078,mycophenolate mofetil_5281078.0,positively regulates,,probe/bioactivity
RAD51C,https://pubchem.ncbi.nlm.nih.gov/compound/5281078,mycophenolate-mofetil,positively regulates,,probe/bioactivity
RAD51C,https://pubchem.ncbi.nlm.nih.gov/compound/57030,Brequinar_57030,positively regulates,,probe/bioactivity
RAD51C,https://pubchem.ncbi.nlm.nih.gov/compound/90488984,"(S)-1-(7-(3,4-dimethoxyphenyl)-9-((1-methylpiperidin-3-yl)methoxy)-2,3-dihydrobenzo[f][1,4]oxazepin-4(5H)-yl)propan-1-one_90488984",positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/11964036,"2-(4-ethylpiperazin-1-yl)-N-(4-(2-morpholino-4-oxo-4H-chromen-8-yl)dibenzo[b,d]thiophen-1-yl)acetamide_11964036",negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/16747683,AZD5438_16747683,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/23948194,PATI-1-2-3,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/3728,SID855609_3728,negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/3994476,MM77,negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/40486,A-23187,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/40486,Calcimycin_40486.0,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378.0,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/46742340,VU-0418934-2,negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/5034,"(E/Z)-3-(3,5-dibromo-4-hydroxybenzylidene)-5-iodoindolin-2-one_5034",positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/5287620,Brefeldin A_5287620.0,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/5287620,brefeldin-a,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/59239165,"(S)-1-ethyl-3-(4-(4-(3-methylmorpholino)-7-(oxetan-3-yl)-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-2-yl)phenyl)urea_59239165",negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/65399,triciribine,negatively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/6710736,Troxerutin,positively regulates,,probe/bioactivity
SDF2L1,https://pubchem.ncbi.nlm.nih.gov/compound/6857685,PIK-90,negatively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/159594,"(2R,3R,4S)-4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid_159594",negatively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/2092,Alfuzosin_2092,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/2092,alfuzosin_2092.0,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/46926360,PF-04620110_46926360,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/5328748,AG-370,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/62824,ICI-63197,negatively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/65599,lomifylline,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/6604928,GS39783_6604928,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/73707600,APEC,positively regulates,,probe/bioactivity
SLC22A4,https://pubchem.ncbi.nlm.nih.gov/compound/9824562,(S)-3-(4-acetamidophenoxy)-2-hydroxy-2-methyl-N-(4-nitro-3-(trifluoromethyl)phenyl)propanamide_9824562,positively regulates,,probe/bioactivity
SLC25A37,https://pubchem.ncbi.nlm.nih.gov/compound/47965,Cefadroxil,negatively regulates,,probe/bioactivity
SLC25A37,https://pubchem.ncbi.nlm.nih.gov/compound/609483,"2-{2-[4-(2-Methoxy-phenyl)-piperazin-1-yl]-ethyl}-4,4-dimethyl-4H-isoquinoline-1,3-dione_609483",positively regulates,,probe/bioactivity
SLC25A37,https://pubchem.ncbi.nlm.nih.gov/compound/6603827,N20C,positively regulates,,probe/bioactivity
SLC25A37,https://pubchem.ncbi.nlm.nih.gov/compound/6918409,CO-101244,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10081070,butyrolactone,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10311918,CTPB,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10366136,Crenolanib_10366136,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10410310,Tetracycline,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/1048845,Flt-3 inhibitor_1048845,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10633,17-methyl-dihydrotestosterone_10633,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/10633,mestanolone_10633.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/11052,orthothymotinic-acid,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/11219195,KU-C103658,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/1126109,JX-401,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/11689883,omecamtiv-mecarbil,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/11978813,Brexpiprazole_11978813,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/126769,SID11114047_126769,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/135976680,BIX-02188,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/148124,Docetaxel,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/14900,1-monopalmitin,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/15331,daminozide_15331.0,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/15331,N-(dimethylamino)succinamic acid_15331,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/16007391,AZD-1152 HQPA_16007391,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/16725726,GSK-690693_16725726,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/1776583,JAS07-006,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/20854195,KUC104235N,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2123,Altretamine,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2123,altretamine_2123.0,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2151,ampyrone,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/216284,Zeranol,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2320,Benfotiamine,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/23633604,LX-1031,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/23637804,ceforanide,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2474,bupivacaine_2474,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/24747272,PSH-023,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/24831714,Sotagliflozin_24831714,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2724354,dimercaptosuccinic-acid,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/2809486,S-206352,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3157,Doxazosin_3157,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3157,doxazosin_3157.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3463933,FH-535,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3645619,N-[[4-(2-cyanophenyl)piperazin-1-yl]methyl]-3-methyl-benzamide_3645619,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3646,hydrocotarnine,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/3742,ioxaglic-acid,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4071,mercaptopurine,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4423427,ST-019366,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/44492894,SA-90471,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/44601475,KUC103903N,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4506,Nitrazepam,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/45376076,"2-((1R,2S)-2-(4-(benzyloxy)phenyl)cyclopropylamino)-1-(4-methylpiperazin-1-yl)ethanone_45376076",positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4701,PD-123319,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4784,PMSF,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/483407,"US9107954, maraviroc_483407",negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4993,"5-(4-Chloro-phenyl)-6-ethyl-pyrimidine-2,4-diamine_4993",negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/4993,pyrimethamine_4993.0,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/51360697,KUC107191N,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/51755,Fenticonazole,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5280445,Luteolin_5280445.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5280445,SID11112366_5280445,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5280804,Isoquercitrin_5280804,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5320,Sulfacetamide,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5320,sulfacetamide_5320.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5330,Sulfamethoxypyridazine,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5430,Thiabendazole_5430,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5430,thiabendazole_5430.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/54613931,SA-441412,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/54614984,SA-434027,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/54655704,SA-1462738,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/56971,SID11114236_56971,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5701990,testosterone-propionate,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/57242,Quinelorane_57242,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5833,spironolactone_5833,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/5833,spironolactone_5833.0,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/60186794,SA-1939064,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/60187611,SA-1939838,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/60190124,SA-1939007,negatively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/60953,Capecitabine,positively regulates,,probe/bioactivity
SLC2A5,https://pubchem.ncbi.nlm.nih.gov/compound/60953,capecitabine_60953.0,positively regulates,,probe/bioactivity
