rel,otherLabel,cat,source,nStatements
preventative_for_condition,early/brief intervention/therapy (treatment),topp_topp,PubMed,1
NEG_PREDISPOSES,Estrogen Replacement Therapy,topp_topp,PubMed,1
NEG_PREVENTS,Estrogen Replacement Therapy,topp_topp,PubMed,1
predisposes_to_condition,Estrogen Replacement Therapy,topp_topp,PubMed,1
preventative_for_condition,Estrogen Replacement Therapy,topp_topp,PubMed,1
preventative_for_condition,estrogen therapy,topp_topp,PubMed,1
predisposes_to_condition,Excision,topp_topp,PubMed,1
preventative_for_condition,Excision,topp_topp,PubMed,1
predisposes_to_condition,"Exercise, Aerobic",topp_topp,PubMed,1
preventative_for_condition,"Exercise, Aerobic",topp_topp,PubMed,1
predisposes_to_condition,Exploration procedure,topp_topp,PubMed,1
preventative_for_condition,Exploration procedure,topp_topp,PubMed,1
predisposes_to_condition,Extraction,topp_topp,PubMed,1
predisposes_to_condition,Functional modification,topp_topp,PubMed,1
preventative_for_condition,Functional modification,topp_topp,PubMed,1
NEG_PREDISPOSES,gene therapy,topp_topp,PubMed,1
predisposes_to_condition,gene therapy,topp_topp,PubMed,1
preventative_for_condition,gene therapy,topp_topp,PubMed,1
NEG_PREDISPOSES,General Anesthesia,topp_topp,PubMed,1
predisposes_to_condition,General Anesthesia,topp_topp,PubMed,1
preventative_for_condition,Healthy Diet,topp_topp,PubMed,1
preventative_for_condition,Hemodialysis,topp_topp,PubMed,1
predisposes_to_condition,High-Frequency Oscillation Ventilation,topp_topp,PubMed,1
predisposes_to_condition,hip fracture repair,topp_topp,PubMed,1
NEG_PREVENTS,Hormone replacement therapy,topp_topp,PubMed,1
predisposes_to_condition,Hormone replacement therapy,topp_topp,PubMed,1
preventative_for_condition,Hormone replacement therapy,topp_topp,PubMed,1
NEG_PREDISPOSES,Hormone Therapy,topp_topp,PubMed,1
NEG_PREVENTS,Hormone Therapy,topp_topp,PubMed,1
predisposes_to_condition,Hormone Therapy,topp_topp,PubMed,1
preventative_for_condition,Hormone Therapy,topp_topp,PubMed,1
predisposes_to_condition,Hydrotherapy,topp_topp,PubMed,1
preventative_for_condition,Hydrotherapy,topp_topp,PubMed,1
predisposes_to_condition,Hysterectomy,topp_topp,PubMed,1
preventative_for_condition,Immunization,topp_topp,PubMed,1
preventative_for_condition,Immunotherapy,topp_topp,PubMed,1
NEG_PREDISPOSES,Implantation procedure,topp_topp,PubMed,1
predisposes_to_condition,Implantation procedure,topp_topp,PubMed,1
preventative_for_condition,Injection procedure,topp_topp,PubMed,1
predisposes_to_condition,Interventional procedure,topp_topp,PubMed,1
preventative_for_condition,Interventional procedure,topp_topp,PubMed,1
predisposes_to_condition,Isolation procedure,topp_topp,PubMed,1
preventative_for_condition,Manipulation procedure,topp_topp,PubMed,1
predisposes_to_condition,MCC protocol,topp_topp,PubMed,1
predisposes_to_condition,Medical counseling,topp_topp,PubMed,1
predisposes_to_condition,Operative Surgical Procedures,topp_topp,PubMed,1
preventative_for_condition,Operative Surgical Procedures,topp_topp,PubMed,1
predisposes_to_condition,oral medication,topp_topp,PubMed,1
predisposes_to_condition,oscillations,topp_topp,PubMed,1
preventative_for_condition,oscillations,topp_topp,PubMed,1
predisposes_to_condition,Ovariectomy,topp_topp,PubMed,1
preventative_for_condition,passive immunization procedure,topp_topp,PubMed,1
preventative_for_condition,Perfusion (procedure),topp_topp,PubMed,1
predisposes_to_condition,Pharmacotherapy,topp_topp,PubMed,1
preventative_for_condition,Pharmacotherapy,topp_topp,PubMed,1
preventative_for_condition,Phototherapy,topp_topp,PubMed,1
preventative_for_condition,Physical therapy,topp_topp,PubMed,1
NEG_PREDISPOSES,Placebos,topp_topp,PubMed,1
preventative_for_condition,Placebos,topp_topp,PubMed,1
predisposes_to_condition,Plication,topp_topp,PubMed,1
predisposes_to_condition,Polypharmacy,topp_topp,PubMed,1
predisposes_to_condition,Primary Prevention,topp_topp,PubMed,1
predisposes_to_condition,Procedure on spinal cord (procedure),topp_topp,PubMed,1
predisposes_to_condition,Prophylactic treatment,topp_topp,PubMed,1
preventative_for_condition,Prophylactic treatment,topp_topp,PubMed,1
preventative_for_condition,Replacement therapy,topp_topp,PubMed,1
preventative_for_condition,Secondary Prevention,topp_topp,PubMed,1
predisposes_to_condition,Surgical Replantation,topp_topp,PubMed,1
preventative_for_condition,Surgical Replantation,topp_topp,PubMed,1
preventative_for_condition,systemic administration,topp_topp,PubMed,1
predisposes_to_condition,systemic therapy,topp_topp,PubMed,1
predisposes_to_condition,Therapeutic Intervention,topp_topp,PubMed,1
preventative_for_condition,Therapeutic Intervention,topp_topp,PubMed,1
preventative_for_condition,Therapeutic Mobilization,topp_topp,PubMed,1
NEG_PREDISPOSES,Therapeutic procedure,topp_topp,PubMed,1
NEG_PREVENTS,Therapeutic procedure,topp_topp,PubMed,1
predisposes_to_condition,Therapeutic procedure,topp_topp,PubMed,1
preventative_for_condition,Therapeutic procedure,topp_topp,PubMed,2
preventative_for_condition,Therapeutic regimen,topp_topp,PubMed,1
predisposes_to_condition,"Therapies, Investigational",topp_topp,PubMed,1
predisposes_to_condition,Total excision of stomach,topp_topp,PubMed,1
predisposes_to_condition,Traction,topp_topp,PubMed,1
predisposes_to_condition,Transplantation,topp_topp,PubMed,1
predisposes_to_condition,treatment options,topp_topp,PubMed,1
predisposes_to_condition,Treatment Protocols,topp_topp,PubMed,1
preventative_for_condition,Treatment Protocols,topp_topp,PubMed,1
preventative_for_condition,Vaccination,topp_topp,PubMed,1
preventative_for_condition,Weight maintenance regimen,topp_topp,PubMed,1
preventative_for_condition,Active monitoring,topp,PubMed,1
predisposes_to_condition,"Administration, Intravesical",topp,PubMed,1
NEG_PREVENTS,Alzheimer's disease treatment,topp,PubMed,1
preventative_for_condition,Alzheimer's disease treatment,topp,PubMed,1
predisposes_to_condition,Antiandrogen therapy,topp,PubMed,1
preventative_for_condition,Antiandrogen therapy,topp,PubMed,1
predisposes_to_condition,Caloric Restriction,topp,PubMed,1
preventative_for_condition,Cardiovascular therapy,topp,PubMed,1
predisposes_to_condition,Cerebrospinal fluid collection,topp,PubMed,1
preventative_for_condition,Chinese herbal medicine,topp,PubMed,1
preventative_for_condition,cisplatin/cyclophosphamide/doxorubicin/etoposide chemotherapy protocol,topp,PubMed,1
preventative_for_condition,Cognitive Remediation,topp,PubMed,1
preventative_for_condition,Cognitive stimulation,topp,PubMed,1
predisposes_to_condition,Derivation procedure,topp,PubMed,1
preventative_for_condition,"Diet, Carbohydrate-Restricted",topp,PubMed,1
predisposes_to_condition,"Diet, Mediterranean",topp,PubMed,1
preventative_for_condition,"Diet, Mediterranean",topp,PubMed,1
predisposes_to_condition,"Diet, Western",topp,PubMed,1
preventative_for_condition,Dietary Approaches To Stop Hypertension,topp,PubMed,1
predisposes_to_condition,early identification,topp,PubMed,1
predisposes_to_condition,Early Intervention (Education),topp,PubMed,1
predisposes_to_condition,educational intervention,topp,PubMed,1
preventative_for_condition,Electroacupuncture,topp,PubMed,1
predisposes_to_condition,Estrogen hormone therapy,topp,PubMed,1
preventative_for_condition,Estrogen hormone therapy,topp,PubMed,1
NEG_PREVENTS,Estrogen Replacements,topp,PubMed,1
preventative_for_condition,Estrogen Replacements,topp,PubMed,1
predisposes_to_condition,Exercise Intervention,topp,PubMed,1
predisposes_to_condition,Family psychotherapy,topp,PubMed,1
predisposes_to_condition,fragmentation procedure,topp,PubMed,1
preventative_for_condition,fragmentation procedure,topp,PubMed,1
predisposes_to_condition,guided discovery,topp,PubMed,1
predisposes_to_condition,Harm Reduction,topp,PubMed,1
predisposes_to_condition,hyperthermia treatment,topp,PubMed,1
preventative_for_condition,"Immunotherapy, Active",topp,PubMed,1
predisposes_to_condition,Increased calorie diet,topp,PubMed,1
preventative_for_condition,Increased calorie diet,topp,PubMed,1
predisposes_to_condition,Induction,topp,PubMed,1
preventative_for_condition,Induction,topp,PubMed,1
predisposes_to_condition,"Injections, Intraperitoneal",topp,PubMed,1
preventative_for_condition,Intramuscular injection,topp,PubMed,1
preventative_for_condition,Magnesium supplementation,topp,PubMed,1
preventative_for_condition,Moxibustion,topp,PubMed,1
predisposes_to_condition,Palatopharyngoplasty,topp,PubMed,1
preventative_for_condition,Phytotherapy,topp,PubMed,1
preventative_for_condition,Procedural learning,topp,PubMed,1
preventative_for_condition,Removes,topp,PubMed,1
predisposes_to_condition,Risk Reduction,topp,PubMed,1
preventative_for_condition,Risk Reduction,topp,PubMed,1
predisposes_to_condition,Social network analysis,topp,PubMed,1
predisposes_to_condition,Structural modification,topp,PubMed,1
preventative_for_condition,Task Performance,topp,PubMed,1
predisposes_to_condition,Total intravenous anesthesia,topp,PubMed,1
preventative_for_condition,"Transcranial Magnetic Stimulation, Repetitive",topp,PubMed,1
preventative_for_condition,Transcutaneous Electric Nerve Stimulation,topp,PubMed,1
preventative_for_condition,tumor necrosis factor therapy,topp,PubMed,1
predisposes_to_condition,Whole-Body Irradiation,topp,PubMed,1
