entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
gene,MOG,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,MOK,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,MPC2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.31,PIGEAN/EAGGL_weight,,T4 low,
gene,MRAS,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,MSRA,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.97,PIGEAN/EAGGL_weight,,T4 low,
gene,MST1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,MTHFR,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,MTNR1B,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,MTOR,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,MYH14,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NAA10,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NAF1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NAMPT,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NCF1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ND6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDN,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDP,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFA1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFA11,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFA6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFAF8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFB10,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFB11,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFB3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFB9,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS7,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFS8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFV1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NDUFV2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NEK2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NEUROD1,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,NEUROG3,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,4.83,PIGEAN/EAGGL_weight,,T3 medium,
gene,NFAT5,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.69,PIGEAN/EAGGL_weight,,T3 medium,
gene,NFATC2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,NFE2L2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NFKB1,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,NHP2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NKX2-2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.89,PIGEAN/EAGGL_weight,,T4 low,
gene,NKX2-5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NKX6-1,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,3.67,PIGEAN/EAGGL_weight,,T3 medium,
gene,NKX6-3,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.96,PIGEAN/EAGGL_weight,,T4 low,
gene,NLRP3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NODAL,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NOP10,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NOS2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,NOS3,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,3.19,PIGEAN/EAGGL_weight,,T2 high,
gene,NOTCH2,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,3.88,PIGEAN/EAGGL_weight,,T3 medium,
gene,NOTCH3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NOX4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPAP1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPHP1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPM1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPPB,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPY,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NPY6R,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.44,PIGEAN/EAGGL_weight,,T4 low,
gene,NR1H4,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,3.66,PIGEAN/EAGGL_weight,,T3 medium,
gene,NR2E3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NR3C1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NR3C2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NRL,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NRXN3,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.43,PIGEAN/EAGGL_weight,,T4 low,
gene,NSMCE2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NUAK2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NUBPL,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,NUCKS1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.28,PIGEAN/EAGGL_weight,,T4 low,
gene,NUDT12,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.29,PIGEAN/EAGGL_weight,,T4 low,
gene,NUDT5,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.65,PIGEAN/EAGGL_weight,,T4 low,
gene,NUS1,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,3.48,PIGEAN/EAGGL_weight,,T3 medium,
gene,OAS1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,OCA2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,OCIAD1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.89,PIGEAN/EAGGL_weight,,T4 low,
gene,OFD1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,OGG1,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,ONECUT1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,5.38,PIGEAN/EAGGL_weight,,T2 high,
gene,OPA1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,OR5V1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,OTX2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PALB2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PALLD,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PAM,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,PARN,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PAX4,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,3.46,PIGEAN/EAGGL_weight,,T2 high,
gene,PAX6,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,2.64,PIGEAN/EAGGL_weight,,T3 medium,
gene,PCARE,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PCBD1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PCNT,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PCSK1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.27,PIGEAN/EAGGL_weight,,T4 low,
gene,PCSK2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,PCSK9,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PCYT1A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE11A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE4D,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE6A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE6B,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE6G,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDE8B,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PDGFC,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.34,PIGEAN/EAGGL_weight,,T4 low,
gene,PDPK1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.18,PIGEAN/EAGGL_weight,,T4 low,
gene,PDX1,,protein-coding,associated_with_T2D,digcfdekg;prokn;rdkg;spoke-okn,4,curated_link;statistical_association,4.13,PIGEAN/EAGGL_weight,,T1 very-high,
gene,PECAM1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PELO,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.6,PIGEAN/EAGGL_weight,,T4 low,
gene,PEPD,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,PEX1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PEX10,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PEX6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PFKM,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,6.1,PIGEAN/EAGGL_weight,,T2 high,
gene,PI4KA,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3C3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3CA,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3CB,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3CD,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3CG,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PIK3R1,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,4.01,PIGEAN/EAGGL_weight,,T3 medium,
gene,PIM3,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.75,PIGEAN/EAGGL_weight,,T3 medium,
gene,PLA2G6,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.34,PIGEAN/EAGGL_weight,,T4 low,
gene,PLAGL1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PLAT,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PLCD1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PLEKHA1,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,PLG,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PLIN1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PNPLA2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PNPLA3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,PNPLA6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,POC1A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,POC5,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.69,PIGEAN/EAGGL_weight,,T3 medium,
gene,POLA1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
