assay	gene	mouse_symbol	human	human_symbol	human_taxonomy	osd	mouse_entrez	human_entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20907	Stx1a	http://www.ncbi.nlm.nih.gov/gene/6804	STX1A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20907	6804
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20913	Stxbp4	http://www.ncbi.nlm.nih.gov/gene/252983	STXBP4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20913	252983
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20916	Sucla2	http://www.ncbi.nlm.nih.gov/gene/8803	SUCLA2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20916	8803
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209176	Ido2	http://www.ncbi.nlm.nih.gov/gene/169355	IDO2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209176	169355
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20918	Eif1	http://www.ncbi.nlm.nih.gov/gene/10209	EIF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20918	10209
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209224	Enox2	http://www.ncbi.nlm.nih.gov/gene/10495	ENOX2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209224	10495
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20926	Supt6	http://www.ncbi.nlm.nih.gov/gene/6830	SUPT6H	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20926	6830
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20928	Abcc9	http://www.ncbi.nlm.nih.gov/gene/10060	ABCC9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20928	10060
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20931	Surf2	http://www.ncbi.nlm.nih.gov/gene/6835	SURF2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20931	6835
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20932	Surf4	http://www.ncbi.nlm.nih.gov/gene/6836	SURF4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20932	6836
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20935	Surf6	http://www.ncbi.nlm.nih.gov/gene/6838	SURF6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20935	6838
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209354	Eif2b1	http://www.ncbi.nlm.nih.gov/gene/1967	EIF2B1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209354	1967
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209446	Tfe3	http://www.ncbi.nlm.nih.gov/gene/7030	TFE3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209446	7030
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209456	Trp53bp2	http://www.ncbi.nlm.nih.gov/gene/7159	TP53BP2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209456	7159
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209558	Enpp3	http://www.ncbi.nlm.nih.gov/gene/5169	ENPP3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209558	5169
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/209586	Nudcd3	http://www.ncbi.nlm.nih.gov/gene/23386	NUDCD3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	209586	23386
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20969	Sdc1	http://www.ncbi.nlm.nih.gov/gene/6382	SDC1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20969	6382
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20975	Synj2	http://www.ncbi.nlm.nih.gov/gene/8871	SYNJ2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20975	8871
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20977	Syp	http://www.ncbi.nlm.nih.gov/gene/6855	SYP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20977	6855
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/20979	Syt1	http://www.ncbi.nlm.nih.gov/gene/6857	SYT1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	20979	6857
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210009	Mtrr	http://www.ncbi.nlm.nih.gov/gene/4552	MTRR	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210009	4552
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210106	Tent4a	http://www.ncbi.nlm.nih.gov/gene/11044	TENT4A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210106	11044
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210126	Lpp	http://www.ncbi.nlm.nih.gov/gene/4026	LPP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210126	4026
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210162	Zkscan2	http://www.ncbi.nlm.nih.gov/gene/342357	ZKSCAN2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210162	342357
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210274	Shank2	http://www.ncbi.nlm.nih.gov/gene/22941	SHANK2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210274	22941
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210293	Dock10	http://www.ncbi.nlm.nih.gov/gene/55619	DOCK10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210293	55619
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210376	Mtmr9	http://www.ncbi.nlm.nih.gov/gene/66036	MTMR9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210376	66036
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210529	Mettl14	http://www.ncbi.nlm.nih.gov/gene/57721	METTL14	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210529	57721
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210530	P3h2	http://www.ncbi.nlm.nih.gov/gene/55214	P3H2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210530	55214
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210582	Coq10a	http://www.ncbi.nlm.nih.gov/gene/93058	COQ10A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210582	93058
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210766	Brcc3	http://www.ncbi.nlm.nih.gov/gene/79184	BRCC3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210766	79184
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/210998	Fam91a1	http://www.ncbi.nlm.nih.gov/gene/157769	FAM91A1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	210998	157769
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211006	Sepsecs	http://www.ncbi.nlm.nih.gov/gene/51091	SEPSECS	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211006	51091
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211253	Mtrf1	http://www.ncbi.nlm.nih.gov/gene/9617	MTRF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211253	9617
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211286	Cln5	http://www.ncbi.nlm.nih.gov/gene/1203	CLN5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211286	1203
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211347	Pank3	http://www.ncbi.nlm.nih.gov/gene/79646	PANK3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211347	79646
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211389	Suox	http://www.ncbi.nlm.nih.gov/gene/6821	SUOX	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211389	6821
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211488	Ado	http://www.ncbi.nlm.nih.gov/gene/84890	ADO	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211488	84890
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211499	Tmem87a	http://www.ncbi.nlm.nih.gov/gene/25963	TMEM87A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211499	25963
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211623	Plac9	http://www.ncbi.nlm.nih.gov/gene/219348	PLAC9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211623	219348
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211652	Wwc1	http://www.ncbi.nlm.nih.gov/gene/23286	WWC1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211652	23286
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211660	Cspp1	http://www.ncbi.nlm.nih.gov/gene/79848	CSPP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211660	79848
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211673	Arfgef1	http://www.ncbi.nlm.nih.gov/gene/10565	ARFGEF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211673	10565
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211770	Trib1	http://www.ncbi.nlm.nih.gov/gene/10221	TRIB1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211770	10221
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211896	Depdc7	http://www.ncbi.nlm.nih.gov/gene/91614	DEPDC7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211896	91614
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/211986	Tmem18	http://www.ncbi.nlm.nih.gov/gene/129787	TMEM18	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	211986	129787
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212073	Syne3	http://www.ncbi.nlm.nih.gov/gene/161176	SYNE3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212073	161176
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212090	Tmem60	http://www.ncbi.nlm.nih.gov/gene/85025	TMEM60	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212090	85025
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212108	Rln3	http://www.ncbi.nlm.nih.gov/gene/117579	RLN3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212108	117579
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212114	Nhlrc3	http://www.ncbi.nlm.nih.gov/gene/387921	NHLRC3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212114	387921
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212127	Proser1	http://www.ncbi.nlm.nih.gov/gene/80209	PROSER1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212127	80209
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212276	Zfp748	http://www.ncbi.nlm.nih.gov/gene/91664	ZNF845	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212276	91664
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212483	Fam193b	http://www.ncbi.nlm.nih.gov/gene/54540	FAM193B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212483	54540
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212503	Paox	http://www.ncbi.nlm.nih.gov/gene/196743	PAOX	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212503	196743
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212508	Mtg1	http://www.ncbi.nlm.nih.gov/gene/92170	MTG1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212508	92170
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212528	Trmt1	http://www.ncbi.nlm.nih.gov/gene/55621	TRMT1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212528	55621
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212706	N4bp3	http://www.ncbi.nlm.nih.gov/gene/23138	N4BP3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212706	23138
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212772	Arl14ep	http://www.ncbi.nlm.nih.gov/gene/120534	ARL14EP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212772	120534
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212862	Chpt1	http://www.ncbi.nlm.nih.gov/gene/56994	CHPT1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212862	56994
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212880	Ddx46	http://www.ncbi.nlm.nih.gov/gene/9879	DDX46	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212880	9879
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212943	Tent5a	http://www.ncbi.nlm.nih.gov/gene/55603	TENT5A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212943	55603
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212974	Pgghg	http://www.ncbi.nlm.nih.gov/gene/80162	PGGHG	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212974	80162
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/212986	Scfd2	http://www.ncbi.nlm.nih.gov/gene/152579	SCFD2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	212986	152579
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213012	Abhd10	http://www.ncbi.nlm.nih.gov/gene/55347	ABHD10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213012	55347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213053	Slc39a14	http://www.ncbi.nlm.nih.gov/gene/23516	SLC39A14	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213053	23516
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213056	Fam126b	http://www.ncbi.nlm.nih.gov/gene/285172	FAM126B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213056	285172
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213208	Il20rb	http://www.ncbi.nlm.nih.gov/gene/53833	IL20RB	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213208	53833
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213326	Scyl2	http://www.ncbi.nlm.nih.gov/gene/55681	SCYL2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213326	55681
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21337	Tacr2	http://www.ncbi.nlm.nih.gov/gene/6865	TACR2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21337	6865
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213393	Depp1	http://www.ncbi.nlm.nih.gov/gene/11067	DEPP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213393	11067
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21340	Taf1b	http://www.ncbi.nlm.nih.gov/gene/9014	TAF1B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21340	9014
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213402	Armc2	http://www.ncbi.nlm.nih.gov/gene/84071	ARMC2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213402	84071
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213417	Klhdc8a	http://www.ncbi.nlm.nih.gov/gene/55220	KLHDC8A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213417	55220
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213484	Nudt18	http://www.ncbi.nlm.nih.gov/gene/79873	NUDT18	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213484	79873
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213491	Szrd1	http://www.ncbi.nlm.nih.gov/gene/26099	SZRD1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213491	26099
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213522	Plekhg6	http://www.ncbi.nlm.nih.gov/gene/55200	PLEKHG6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213522	55200
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21353	Tank	http://www.ncbi.nlm.nih.gov/gene/10010	TANK	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21353	10010
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213541	Ythdf2	http://www.ncbi.nlm.nih.gov/gene/51441	YTHDF2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213541	51441
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213649	Arhgef19	http://www.ncbi.nlm.nih.gov/gene/128272	ARHGEF19	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213649	128272
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213673	9530068E07Rik	http://www.ncbi.nlm.nih.gov/gene/56951	C5orf15	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213673	56951
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21374	Tbp	http://www.ncbi.nlm.nih.gov/gene/6908	TBP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21374	6908
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21376	Tbrg1	http://www.ncbi.nlm.nih.gov/gene/84897	TBRG1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21376	84897
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213773	Tbl3	http://www.ncbi.nlm.nih.gov/gene/10607	TBL3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213773	10607
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21379	Tbrg4	http://www.ncbi.nlm.nih.gov/gene/9238	TBRG4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21379	9238
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213819	Casd1	http://www.ncbi.nlm.nih.gov/gene/64921	CASD1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213819	64921
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213827	Arcn1	http://www.ncbi.nlm.nih.gov/gene/372	ARCN1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213827	372
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/21389	Tbx6	http://www.ncbi.nlm.nih.gov/gene/6911	TBX6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	21389	6911
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/213895	Bms1	http://www.ncbi.nlm.nih.gov/gene/9790	BMS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	213895	9790
