category,K,k,n,N,expected,fold,p,fdr,family,signature,label
http://purl.obolibrary.org/obo/GO_1902455,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,negative regulation of stem cell population maintenance
http://purl.obolibrary.org/obo/GO_0010039,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,response to iron ion
http://purl.obolibrary.org/obo/GO_0001659,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,temperature homeostasis
http://purl.obolibrary.org/obo/GO_1903077,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,negative regulation of protein localization to plasma membrane
http://purl.obolibrary.org/obo/GO_0035633,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,maintenance of blood-brain barrier
http://purl.obolibrary.org/obo/GO_0007269,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,neurotransmitter secretion
http://purl.obolibrary.org/obo/GO_0032930,15,3,1010,7663,1.98,1.52,0.3161518366838141,0.4470654141275343,GO_BP,all,positive regulation of superoxide anion generation
http://purl.obolibrary.org/obo/GO_0007338,22,4,1010,7663,2.9,1.38,0.3281875566744818,0.46148502367112,GO_BP,all,single fertilization
http://purl.obolibrary.org/obo/GO_0045663,22,4,1010,7663,2.9,1.38,0.3281875566744818,0.46148502367112,GO_BP,all,positive regulation of myoblast differentiation
http://purl.obolibrary.org/obo/GO_0045765,22,4,1010,7663,2.9,1.38,0.3281875566744818,0.46148502367112,GO_BP,all,regulation of angiogenesis
http://purl.obolibrary.org/obo/GO_0048009,22,4,1010,7663,2.9,1.38,0.3281875566744818,0.46148502367112,GO_BP,all,insulin-like growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0050804,71,11,1010,7663,9.36,1.18,0.33075906190058,0.4644504869205347,GO_BP,all,modulation of chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0007267,107,16,1010,7663,14.1,1.13,0.3333665452496003,0.4669796019595318,GO_BP,all,cell-cell signaling
http://purl.obolibrary.org/obo/GO_0050796,29,5,1010,7663,3.82,1.31,0.3334904129531716,0.4669796019595318,GO_BP,all,regulation of insulin secretion
http://purl.obolibrary.org/obo/GO_0051496,36,6,1010,7663,4.74,1.26,0.3356400020723499,0.4680313362231102,GO_BP,all,positive regulation of stress fiber assembly
http://purl.obolibrary.org/obo/GO_0060070,36,6,1010,7663,4.74,1.26,0.3356400020723499,0.4680313362231102,GO_BP,all,canonical Wnt signaling pathway
http://purl.obolibrary.org/obo/GO_0098655,36,6,1010,7663,4.74,1.26,0.3356400020723499,0.4680313362231102,GO_BP,all,monoatomic cation transmembrane transport
http://purl.obolibrary.org/obo/GO_0006898,58,9,1010,7663,7.64,1.18,0.3538460779394632,0.4777036244329133,GO_BP,all,receptor-mediated endocytosis
http://purl.obolibrary.org/obo/GO_0032967,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,positive regulation of collagen biosynthetic process
http://purl.obolibrary.org/obo/GO_0050769,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,positive regulation of neurogenesis
http://purl.obolibrary.org/obo/GO_0005977,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,glycogen metabolic process
http://purl.obolibrary.org/obo/GO_0002682,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,regulation of immune system process
http://purl.obolibrary.org/obo/GO_0051968,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,"positive regulation of synaptic transmission, glutamatergic"
http://purl.obolibrary.org/obo/GO_0097242,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,amyloid-beta clearance
http://purl.obolibrary.org/obo/GO_1903672,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,positive regulation of sprouting angiogenesis
http://purl.obolibrary.org/obo/GO_0051491,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,positive regulation of filopodium assembly
http://purl.obolibrary.org/obo/GO_0001843,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,neural tube closure
http://purl.obolibrary.org/obo/GO_0043691,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,reverse cholesterol transport
http://purl.obolibrary.org/obo/GO_0001578,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,microtubule bundle formation
http://purl.obolibrary.org/obo/GO_0060612,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,adipose tissue development
http://purl.obolibrary.org/obo/GO_0060071,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,"Wnt signaling pathway, planar cell polarity pathway"
http://purl.obolibrary.org/obo/GO_0019433,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,triglyceride catabolic process
http://purl.obolibrary.org/obo/GO_0030225,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,macrophage differentiation
http://purl.obolibrary.org/obo/GO_0006024,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,glycosaminoglycan biosynthetic process
http://purl.obolibrary.org/obo/GO_0003148,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,outflow tract septum morphogenesis
http://purl.obolibrary.org/obo/GO_0048260,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,positive regulation of receptor-mediated endocytosis
http://purl.obolibrary.org/obo/GO_0048870,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,cell motility
http://purl.obolibrary.org/obo/GO_0007094,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,mitotic spindle assembly checkpoint signaling
http://purl.obolibrary.org/obo/GO_0038084,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,vascular endothelial growth factor signaling pathway
http://purl.obolibrary.org/obo/GO_0046835,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,carbohydrate phosphorylation
http://purl.obolibrary.org/obo/GO_0035331,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,negative regulation of hippo signaling
http://purl.obolibrary.org/obo/GO_0046470,16,3,1010,7663,2.11,1.42,0.3544713149427494,0.4777036244329133,GO_BP,all,phosphatidylcholine metabolic process
http://purl.obolibrary.org/obo/GO_0006956,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,complement activation
http://purl.obolibrary.org/obo/GO_0032467,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,positive regulation of cytokinesis
http://purl.obolibrary.org/obo/GO_0046034,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,ATP metabolic process
http://purl.obolibrary.org/obo/GO_0002027,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,regulation of heart rate
http://purl.obolibrary.org/obo/GO_0070372,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,regulation of ERK1 and ERK2 cascade
http://purl.obolibrary.org/obo/GO_0030178,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,negative regulation of Wnt signaling pathway
http://purl.obolibrary.org/obo/GO_0006635,23,4,1010,7663,3.03,1.32,0.3599243433931837,0.4783306437882812,GO_BP,all,fatty acid beta-oxidation
http://purl.obolibrary.org/obo/GO_0045732,37,6,1010,7663,4.88,1.23,0.3604136373007867,0.4783306437882812,GO_BP,all,positive regulation of protein catabolic process
http://purl.obolibrary.org/obo/GO_0009611,37,6,1010,7663,4.88,1.23,0.3604136373007867,0.4783306437882812,GO_BP,all,response to wounding
http://purl.obolibrary.org/obo/GO_0007409,37,6,1010,7663,4.88,1.23,0.3604136373007867,0.4783306437882812,GO_BP,all,axonogenesis
http://purl.obolibrary.org/obo/GO_0071346,30,5,1010,7663,3.95,1.26,0.361130107561272,0.4783306437882812,GO_BP,all,cellular response to type II interferon
http://purl.obolibrary.org/obo/GO_0042113,30,5,1010,7663,3.95,1.26,0.361130107561272,0.4783306437882812,GO_BP,all,B cell activation
http://purl.obolibrary.org/obo/GO_0030968,30,5,1010,7663,3.95,1.26,0.361130107561272,0.4783306437882812,GO_BP,all,endoplasmic reticulum unfolded protein response
http://purl.obolibrary.org/obo/GO_0034976,66,10,1010,7663,8.7,1.15,0.3696137355577753,0.4889225171278082,GO_BP,all,response to endoplasmic reticulum stress
http://purl.obolibrary.org/obo/GO_0050821,139,20,1010,7663,18.32,1.09,0.3723786536573329,0.4919318003578451,GO_BP,all,protein stabilization
http://purl.obolibrary.org/obo/GO_0050830,31,5,1010,7663,4.09,1.22,0.3888230041735258,0.5058639241199723,GO_BP,all,defense response to Gram-positive bacterium
http://purl.obolibrary.org/obo/GO_0045582,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,positive regulation of T cell differentiation
http://purl.obolibrary.org/obo/GO_0045599,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,negative regulation of fat cell differentiation
http://purl.obolibrary.org/obo/GO_0070059,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
http://purl.obolibrary.org/obo/GO_0006644,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,phospholipid metabolic process
http://purl.obolibrary.org/obo/GO_0006959,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,humoral immune response
http://purl.obolibrary.org/obo/GO_2000463,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,positive regulation of excitatory postsynaptic potential
http://purl.obolibrary.org/obo/GO_0070328,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,triglyceride homeostasis
http://purl.obolibrary.org/obo/GO_0032733,24,4,1010,7663,3.16,1.26,0.3916158511884258,0.5058639241199723,GO_BP,all,positive regulation of interleukin-10 production
http://purl.obolibrary.org/obo/GO_0010881,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
http://purl.obolibrary.org/obo/GO_0001541,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,ovarian follicle development
http://purl.obolibrary.org/obo/GO_0031100,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,animal organ regeneration
http://purl.obolibrary.org/obo/GO_0097696,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,cell surface receptor signaling pathway via STAT
http://purl.obolibrary.org/obo/GO_0050680,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,negative regulation of epithelial cell proliferation
http://purl.obolibrary.org/obo/GO_0070830,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,bicellular tight junction assembly
http://purl.obolibrary.org/obo/GO_0045861,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,negative regulation of proteolysis
http://purl.obolibrary.org/obo/GO_0098719,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,sodium ion import across plasma membrane
http://purl.obolibrary.org/obo/GO_0045089,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,positive regulation of innate immune response
http://purl.obolibrary.org/obo/GO_0030316,17,3,1010,7663,2.24,1.34,0.3924980048699785,0.5058639241199723,GO_BP,all,osteoclast differentiation
http://purl.obolibrary.org/obo/GO_0007218,46,7,1010,7663,6.06,1.15,0.404238091068788,0.5203269787603374,GO_BP,all,neuropeptide signaling pathway
http://purl.obolibrary.org/obo/GO_1904646,39,6,1010,7663,5.14,1.17,0.4101576200957387,0.5265962283582118,GO_BP,all,cellular response to amyloid-beta
http://purl.obolibrary.org/obo/GO_0051592,39,6,1010,7663,5.14,1.17,0.4101576200957387,0.5265962283582118,GO_BP,all,response to calcium ion
http://purl.obolibrary.org/obo/GO_0006869,105,15,1010,7663,13.84,1.08,0.4108719623069503,0.526839655371875,GO_BP,all,lipid transport
http://purl.obolibrary.org/obo/GO_0042102,32,5,1010,7663,4.22,1.19,0.4164316383907183,0.5326081082092754,GO_BP,all,positive regulation of T cell proliferation
http://purl.obolibrary.org/obo/GO_0007188,32,5,1010,7663,4.22,1.19,0.4164316383907183,0.5326081082092754,GO_BP,all,adenylate cyclase-modulating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0007204,76,11,1010,7663,10.02,1.1,0.4189522820311911,0.5348558708764484,GO_BP,all,positive regulation of cytosolic calcium ion concentration
http://purl.obolibrary.org/obo/GO_0008283,54,8,1010,7663,7.12,1.12,0.419787277142073,0.5348558708764484,GO_BP,all,cell population proliferation
http://purl.obolibrary.org/obo/GO_0030163,54,8,1010,7663,7.12,1.12,0.419787277142073,0.5348558708764484,GO_BP,all,protein catabolic process
http://purl.obolibrary.org/obo/GO_0070371,25,4,1010,7663,3.3,1.21,0.4230649595168659,0.5369876350884114,GO_BP,all,ERK1 and ERK2 cascade
http://purl.obolibrary.org/obo/GO_0007265,25,4,1010,7663,3.3,1.21,0.4230649595168659,0.5369876350884114,GO_BP,all,Ras protein signal transduction
http://purl.obolibrary.org/obo/GO_0045596,25,4,1010,7663,3.3,1.21,0.4230649595168659,0.5369876350884114,GO_BP,all,negative regulation of cell differentiation
http://purl.obolibrary.org/obo/GO_0070585,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,protein localization to mitochondrion
http://purl.obolibrary.org/obo/GO_0009312,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,oligosaccharide biosynthetic process
http://purl.obolibrary.org/obo/GO_0030100,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,regulation of endocytosis
http://purl.obolibrary.org/obo/GO_0045672,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,positive regulation of osteoclast differentiation
http://purl.obolibrary.org/obo/GO_0000070,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,mitotic sister chromatid segregation
http://purl.obolibrary.org/obo/GO_0031146,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
http://purl.obolibrary.org/obo/GO_0050650,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,chondroitin sulfate proteoglycan biosynthetic process
http://purl.obolibrary.org/obo/GO_0051247,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,positive regulation of protein metabolic process
http://purl.obolibrary.org/obo/GO_0045880,18,3,1010,7663,2.37,1.26,0.4299189335059261,0.5395482615499373,GO_BP,all,positive regulation of smoothened signaling pathway
http://purl.obolibrary.org/obo/GO_0009267,40,6,1010,7663,5.27,1.14,0.434928877277197,0.5451542981102444,GO_BP,all,cellular response to starvation
http://purl.obolibrary.org/obo/GO_0042060,33,5,1010,7663,4.35,1.15,0.4438288805156025,0.5542340746737126,GO_BP,all,wound healing
http://purl.obolibrary.org/obo/GO_0050853,33,5,1010,7663,4.35,1.15,0.4438288805156025,0.5542340746737126,GO_BP,all,B cell receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0030509,33,5,1010,7663,4.35,1.15,0.4438288805156025,0.5542340746737126,GO_BP,all,BMP signaling pathway
http://purl.obolibrary.org/obo/GO_0090090,70,10,1010,7663,9.23,1.08,0.4443828656228762,0.5542365181184692,GO_BP,all,negative regulation of canonical Wnt signaling pathway
http://purl.obolibrary.org/obo/GO_0006874,48,7,1010,7663,6.33,1.11,0.4496472794832568,0.560106536726042,GO_BP,all,intracellular calcium ion homeostasis
http://purl.obolibrary.org/obo/GO_0009615,63,9,1010,7663,8.3,1.08,0.4527084263163343,0.562160255491495,GO_BP,all,response to virus
http://purl.obolibrary.org/obo/GO_0019722,63,9,1010,7663,8.3,1.08,0.4527084263163343,0.562160255491495,GO_BP,all,calcium-mediated signaling
http://purl.obolibrary.org/obo/GO_0019369,26,4,1010,7663,3.43,1.17,0.4540955848641458,0.562160255491495,GO_BP,all,arachidonate metabolic process
http://purl.obolibrary.org/obo/GO_0007017,26,4,1010,7663,3.43,1.17,0.4540955848641458,0.562160255491495,GO_BP,all,microtubule-based process
http://purl.obolibrary.org/obo/GO_0051781,26,4,1010,7663,3.43,1.17,0.4540955848641458,0.562160255491495,GO_BP,all,positive regulation of cell division
http://purl.obolibrary.org/obo/GO_0007411,56,8,1010,7663,7.38,1.08,0.4618760701585861,0.5710881458611089,GO_BP,all,axon guidance
http://purl.obolibrary.org/obo/GO_0007507,71,10,1010,7663,9.36,1.07,0.463009718692105,0.5717856796640509,GO_BP,all,heart development
http://purl.obolibrary.org/obo/GO_0006275,19,3,1010,7663,2.5,1.2,0.4664722546074435,0.57394380346308,GO_BP,all,regulation of DNA replication
http://purl.obolibrary.org/obo/GO_0006513,19,3,1010,7663,2.5,1.2,0.4664722546074435,0.57394380346308,GO_BP,all,protein monoubiquitination
http://purl.obolibrary.org/obo/GO_0071479,19,3,1010,7663,2.5,1.2,0.4664722546074435,0.57394380346308,GO_BP,all,cellular response to ionizing radiation
http://purl.obolibrary.org/obo/GO_0045944,531,71,1010,7663,69.99,1.01,0.4672362980093263,0.5741802242366753,GO_BP,all,positive regulation of transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_0032760,79,11,1010,7663,10.41,1.06,0.4721474426584153,0.5795061521137518,GO_BP,all,positive regulation of tumor necrosis factor production
http://purl.obolibrary.org/obo/GO_0010629,132,18,1010,7663,17.4,1.03,0.4771009089866119,0.5848709555830993,GO_BP,all,negative regulation of gene expression
http://purl.obolibrary.org/obo/GO_0043065,155,21,1010,7663,20.43,1.03,0.4819121217740117,0.5861339254042262,GO_BP,all,positive regulation of apoptotic process
http://purl.obolibrary.org/obo/GO_0042593,57,8,1010,7663,7.51,1.06,0.4827056821953099,0.5861339254042262,GO_BP,all,glucose homeostasis
http://purl.obolibrary.org/obo/GO_0071560,42,6,1010,7663,5.54,1.08,0.4838180670597301,0.5861339254042262,GO_BP,all,cellular response to transforming growth factor beta stimulus
http://purl.obolibrary.org/obo/GO_0007249,27,4,1010,7663,3.56,1.12,0.4845529463003065,0.5861339254042262,GO_BP,all,canonical NF-kappaB signal transduction
http://purl.obolibrary.org/obo/GO_0034113,27,4,1010,7663,3.56,1.12,0.4845529463003065,0.5861339254042262,GO_BP,all,heterotypic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0006968,27,4,1010,7663,3.56,1.12,0.4845529463003065,0.5861339254042262,GO_BP,all,cellular defense response
